# seed = 1, gamma = 0.75, beta = 0.75, dee = 10.0, dcc = 50.0, dec = 150.0, dsc = 20.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 225 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 1.967691024E7 2478.8 16561 1.967691024E7 2478.8 78 7 225 78 7 225
1800.0 16524 4.691067985E7 4166.92 33085 6.658759009E7 4166.92 78 7 225 156 14 450
2700.0 16460 7.407501422E7 5854.81 49545 1.406626043E8 5854.81 78 7 225 234 21 675
3600.0 16452 1.0132489032E8 7543.25 65997 2.4198749463E8 7543.25 78 7 225 312 28 900
4500.0 16560 1.2905822247E8 9231.14 82557 3.710457171E8 9231.14 78 7 225 390 35 1125
5400.0 16525 1.5614884858E8 10919.03 99082 5.2719456568E8 10919.03 78 7 225 468 42 1350
6300.0 16452 1.8307201089E8 12607.48 115534 7.1026657657E8 12607.48 78 7 225 546 49 1575
7200.0 16452 2.1032200301E8 14295.36 131986 9.2058857958E8 14295.36 78 7 225 624 56 1800
8100.0 16560 2.3839767318E8 15983.24 148546 1.15898625275E9 15983.24 78 7 225 702 63 2025
9000.0 16524 2.6538803428E8 17671.7 165070 1.42437428703E9 17671.7 78 7 225 780 70 2250
9900.0 16452 2.9206912671E8 19359.59 181522 1.71644341374E9 19359.59 78 7 225 858 77 2475
10800.0 16452 3.1931442385E8 21047.47 197974 2.03575783759E9 21047.47 78 7 225 936 84 2700
11700.0 16560 3.4777690737E8 22735.91 214534 2.38353474496E9 22735.91 78 7 225 1014 91 2925
12600.0 16524 3.7462913331E8 24423.81 231058 2.75816387827E9 24423.81 78 7 225 1092 98 3150
13500.0 16461 4.0106154755E8 26111.69 247519 3.15922542582E9 26111.69 78 7 225 1170 105 3375
14400.0 16452 4.2831142366E8 27800.13 263971 3.58753684948E9 27800.13 78 7 225 1248 112 3600
15300.0 16560 4.5712103491E8 29488.02 280531 4.04465788438E9 29488.02 78 7 225 1326 119 3825
16200.0 16525 4.8386373444E8 31175.91 297056 4.52852161882E9 31175.91 78 7 225 1404 126 4050
17100.0 16452 5.1005854449E8 32864.35 313508 5.03858016331E9 32864.35 78 7 225 1482 133 4275
18000.0 16452 5.3730853661E8 34552.24 329960 5.57588869992E9 34552.24 78 7 225 1560 140 4500
18900.0 16560 5.6647806922E8 36240.12 346520 6.14236676914E9 36240.12 78 7 225 1638 147 4725
19800.0 16524 5.9310380651E8 37928.58 363044 6.73547057565E9 37928.58 78 7 225 1716 154 4950
20700.0 16452 6.1905566031E8 39616.46 379496 7.35452623597E9 39616.46 78 7 225 1794 161 5175
21600.0 16453 6.4630334574E8 41304.66 395949 8.00082958171E9 41304.66 78 7 225 1872 168 5400
22500.0 16560 6.7584241444E8 42992.79 412509 8.67667199615E9 42992.79 78 7 225 1950 175 5625
23400.0 16532 7.0234397344E8 44680.68 429041 9.37901596959E9 44680.68 78 7 225 2028 182 5850
24300.0 16452 7.2805261161E8 46369.13 445493 1.01070685812E10 46369.13 78 7 225 2106 189 6075
25200.0 16452 7.5530260373E8 48057.02 461945 1.086237118493E10 48057.02 78 7 225 2184 196 6300
26100.0 16561 7.8521902249E8 49744.9 478506 1.164759020742E10 49744.9 78 7 225 2262 203 6525
27000.0 16524 8.1158405483E8 51433.35 495030 1.245917426225E10 51433.35 78 7 225 2340 210 6750
27900.0 16452 8.3704972776E8 53121.24 511482 1.329622399001E10 53121.24 78 7 225 2418 217 6975
28800.0 16452 8.6429502489E8 54809.12 527934 1.41605190149E10 54809.12 78 7 225 2496 224 7200
29700.0 16560 8.9456303296E8 56497.56 544494 1.505508204786E10 56497.56 78 7 225 2574 231 7425
30600.0 16524 9.2082424999E8 58185.46 561018 1.597590629784E10 58185.46 78 7 225 2652 238 7650
31500.0 16452 9.4604214908E8 59873.34 577470 1.692194844693E10 59873.34 78 7 225 2730 245 7875
32400.0 16452 9.7329202519E8 61561.79 593922 1.789524047212E10 61561.79 78 7 225 2808 252 8100
33300.0 16560 1.00392476574E9 63249.67 610482 1.889916523786E10 63249.67 78 7 225 2886 259 8325
34200.0 16533 1.03005975602E9 64937.56 627015 1.992922499388E10 64937.56 78 7 225 2964 266 8550
35100.0 16452 1.05503914656E9 66626.01 643467 2.098426414044E10 66626.01 78 7 225 3042 273 8775
36000.0 16452 1.08228913868E9 68313.9 659919 2.206655327913E10 68313.9 78 7 225 3120 280 9000
36900.0 16561 1.1132818006E9 70001.77 676480 2.317983507972E10 70001.77 78 7 225 3198 287 9225
37800.0 16524 1.13929983768E9 71690.23 693004 2.431913491741E10 71690.23 78 7 225 3276 294 9450
38700.0 16452 1.16403626303E9 73378.12 709456 2.548317118044E10 73378.12 78 7 225 3354 301 9675
39600.0 16452 1.19128156017E9 75066.0 725908 2.667445274061E10 75066.0 78 7 225 3432 308 9900
40500.0 16560 1.22264343068E9 76754.44 742468 2.789709617129E10 76754.44 78 7 225 3510 315 10125
