# seed = 1, gamma = 0.0, beta = 1.0, dee = 100.0, dcc = 5.0, dec = 600.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 300 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.382529678E7 2989.75 16561 2.382529678E7 2989.75 10 0 300 10 0 300
1800.0 16524 5.947877341E7 5199.58 33085 8.330407018E7 5199.58 10 0 300 20 0 600
2700.0 16452 9.504010283E7 7409.11 49537 1.7834417301E8 7409.11 10 0 300 30 0 900
3600.0 16460 1.3070598758E8 9618.63 65997 3.0905016059E8 9618.63 10 0 300 40 0 1200
4500.0 16560 1.6700028917E8 11828.73 82557 4.7605044975E8 11828.73 10 0 300 50 0 1500
5400.0 16524 2.0247454878E8 14038.27 99081 6.7852499853E8 14038.27 10 0 300 60 0 1800
6300.0 16453 2.377142892E8 16247.8 115534 9.1623928773E8 16247.8 10 0 300 70 0 2100
7200.0 16452 2.7338463227E8 18457.89 131986 1.18962392001E9 18457.89 10 0 300 80 0 2400
8100.0 16560 3.1013536484E8 20667.43 148546 1.49975928484E9 20667.43 10 0 300 90 0 2700
9000.0 16524 3.4546584806E8 22876.97 165070 1.84522513291E9 22876.97 10 0 300 100 0 3000
9900.0 16452 3.8038847585E8 25086.49 181522 2.22561360875E9 25086.49 10 0 300 110 0 3300
10800.0 16452 4.160589078E8 27296.59 197974 2.64167251655E9 27296.59 10 0 300 120 0 3600
11700.0 16560 4.5330799602E8 29506.12 214534 3.09498051258E9 29506.12 10 0 300 130 0 3900
12600.0 16524 4.8845930797E8 31715.66 231058 3.58343982055E9 31715.66 10 0 300 140 0 4200
13500.0 16452 5.2306720683E8 33925.75 247510 4.10650702738E9 33925.75 10 0 300 150 0 4500
14400.0 16452 5.5873781832E8 36135.29 263962 4.6652448457E9 36135.29 10 0 300 160 0 4800
15300.0 16560 5.9643830971E8 38344.82 280522 5.26168315541E9 38344.82 10 0 300 170 0 5100
16200.0 16533 6.3145060727E8 40554.35 297055 5.89313376268E9 40554.35 10 0 300 180 0 5400
17100.0 16452 6.6574139347E8 42764.45 313507 6.55887515615E9 42764.45 10 0 300 190 0 5700
18000.0 16452 7.0141200496E8 44973.98 329959 7.26028716111E9 44973.98 10 0 300 200 0 6000
18900.0 16561 7.3958978579E8 47183.51 346520 7.9998769469E9 47183.51 10 0 300 210 0 6300
19800.0 16524 7.7444753068E8 49393.61 363044 8.77432447759E9 49393.61 10 0 300 220 0 6600
20700.0 16452 8.0842030686E8 51603.15 379496 9.58274478445E9 51603.15 10 0 300 230 0 6900
21600.0 16452 8.4408619161E8 53812.68 395948 1.042683097606E10 53812.68 10 0 300 240 0 7200
22500.0 16560 8.8274125287E8 56022.2 412508 1.130957222893E10 56022.2 10 0 300 250 0 7500
23400.0 16524 9.1743991929E8 58232.3 429032 1.222701214821E10 58232.3 10 0 300 260 0 7800
24300.0 16452 9.5109449351E8 60441.84 445484 1.317810664172E10 60441.84 10 0 300 270 0 8100
25200.0 16452 9.8676037825E8 62651.37 461936 1.416486701997E10 62651.37 10 0 300 280 0 8400
26100.0 16561 1.02591848347E9 64861.46 478497 1.519078550344E10 64861.46 10 0 300 290 0 8700
27000.0 16524 1.06043703815E9 67071.01 495021 1.62512225416E10 67071.01 10 0 300 300 0 9000
27900.0 16452 1.09376868047E9 69280.53 511473 1.734499122207E10 69280.53 10 0 300 310 0 9300
28800.0 16460 1.12943476062E9 71490.06 527933 1.847442598269E10 71490.06 10 0 300 320 0 9600
29700.0 16560 1.16904878508E9 73700.15 544493 1.964347476777E10 73700.15 10 0 300 330 0 9900
30600.0 16524 1.20342940924E9 75909.7 561017 2.084690417702E10 75909.7 10 0 300 340 0 10200
31500.0 16453 1.2364428676E9 78119.23 577470 2.208334704462E10 78119.23 10 0 300 350 0 10500
32400.0 16452 1.27211329956E9 80329.32 593922 2.335546034418E10 80329.32 10 0 300 360 0 10800
33300.0 16560 1.31220499306E9 82538.86 610482 2.466766533725E10 82538.86 10 0 300 370 0 11100
34200.0 16524 1.34642179839E9 84748.39 627006 2.601408713563E10 84748.39 10 0 300 380 0 11400
35100.0 16452 1.37911893194E9 86958.17 643458 2.739320606757E10 86958.17 10 0 300 390 0 11700
36000.0 16452 1.41478966543E9 89168.01 659910 2.8807995733E10 89168.01 10 0 300 400 0 12000
36900.0 16560 1.45535641847E9 91377.55 676470 3.026335215147E10 91377.55 10 0 300 410 0 12300
37800.0 16524 1.48941412743E9 93587.08 692994 3.17527662789E10 93587.08 10 0 300 420 0 12600
38700.0 16452 1.52179573538E9 95797.18 709446 3.327456201428E10 95797.18 10 0 300 430 0 12900
39600.0 16452 1.55746634687E9 98006.71 725898 3.483202836115E10 98006.71 10 0 300 440 0 13200
