# seed = 1, gamma = 0.5, beta = 0.25, dee = 10.0, dcc = 5.0, dec = 15.0, dsc = 20.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 75 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16566 2356092.68 303.32 16566 2356092.68 303.32 230 5 75 230 5 75
1800.0 16528 2355360.32 303.32 33094 4711453.0 303.32 230 5 75 460 10 150
2700.0 16452 2353997.7 303.32 49546 7065450.69 303.32 230 5 75 690 15 225
3600.0 16452 2353655.79 303.32 65998 9419106.48 303.32 230 5 75 920 20 300
4500.0 16566 2358269.78 303.32 82564 1.177737626E7 303.32 230 5 75 1150 25 375
5400.0 16528 2355468.33 303.32 99092 1.413284459E7 303.32 230 5 75 1380 30 450
6300.0 16452 2353997.7 303.32 115544 1.648684229E7 303.32 230 5 75 1610 35 525
7200.0 16452 2353655.79 303.32 131996 1.884049808E7 303.32 230 5 75 1840 40 600
8100.0 16566 2356099.2 303.32 148562 2.119659727E7 303.32 230 5 75 2070 45 675
9000.0 16528 2355360.32 303.32 165090 2.355195759E7 303.32 230 5 75 2300 50 750
9900.0 16452 2353997.7 303.32 181542 2.590595529E7 303.32 230 5 75 2530 55 825
10800.0 16452 2353655.79 303.32 197994 2.825961108E7 303.32 230 5 75 2760 60 900
11700.0 16566 2358278.78 303.32 214560 3.061788985E7 303.32 230 5 75 2990 65 975
12600.0 16528 2355468.33 303.32 231088 3.297335819E7 303.32 230 5 75 3220 70 1050
13500.0 16452 2353997.7 303.32 247540 3.532735589E7 303.32 230 5 75 3450 75 1125
14400.0 16452 2353655.79 303.32 263992 3.768101167E7 303.32 230 5 75 3680 80 1200
15300.0 16566 2356099.2 303.32 280558 4.003711087E7 303.32 230 5 75 3910 85 1275
16200.0 16528 2355360.32 303.32 297086 4.239247119E7 303.32 230 5 75 4140 90 1350
17100.0 16452 2353997.7 303.32 313538 4.474646888E7 303.32 230 5 75 4370 95 1425
18000.0 16452 2353655.79 303.32 329990 4.710012467E7 303.32 230 5 75 4600 100 1500
18900.0 16566 2356099.2 303.32 346556 4.945622387E7 303.32 230 5 75 4830 105 1575
19800.0 16528 2355360.32 303.32 363084 5.181158418E7 303.32 230 5 75 5060 110 1650
