# seed = 1, gamma = 0.75, beta = 1.0, dee = 10.0, dcc = 5.0, dec = 15.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 300 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 1.2452346151E8 15384.19 16560 1.2452346151E8 15384.19 3 7 300 3 7 300
1800.0 16524 3.6417764695E8 30233.36 33084 4.8870110846E8 30233.36 3 7 300 6 14 600
2700.0 16452 6.0318555104E8 45082.03 49536 1.0918866595E9 45082.03 3 7 300 9 21 900
3600.0 16452 8.4287114342E8 59930.69 65988 1.93475780292E9 59930.69 3 7 300 12 28 1200
4500.0 16561 1.08659570635E9 74779.36 82549 3.02135350927E9 74779.36 3 7 300 15 35 1500
5400.0 16524 1.32507430943E9 89628.03 99073 4.34642781871E9 89628.03 3 7 300 18 42 1800
6300.0 16452 1.56193426641E9 104476.7 115525 5.90836208512E9 104476.7 3 7 300 21 49 2100
7200.0 16452 1.80161985879E9 119325.36 131977 7.7099819439E9 119325.36 3 7 300 24 56 2400
8100.0 16560 2.04844417594E9 134174.03 148537 9.75842611985E9 134174.03 3 7 300 27 63 2700
9000.0 16524 2.28595568602E9 149022.7 165061 1.204438180586E10 149022.7 3 7 300 30 70 3000
9900.0 16452 2.52068298204E9 163871.36 181513 1.45650647879E10 163871.36 3 7 300 33 77 3300
10800.0 16452 2.76036857441E9 178720.03 197965 1.732543336232E10 178720.03 3 7 300 36 84 3600
11700.0 16560 3.01050758827E9 193568.69 214525 2.033594095058E10 193568.69 3 7 300 39 91 3900
12600.0 16524 3.24684815671E9 208417.37 231049 2.358278910729E10 208417.37 3 7 300 42 98 4200
13500.0 16452 3.47943169766E9 223266.03 247501 2.706222080496E10 223266.03 3 7 300 45 105 4500
14400.0 16452 3.71911729004E9 238114.7 263953 3.078133809499E10 238114.7 3 7 300 48 112 4800
15300.0 16560 3.97235622223E9 252963.36 280513 3.475369431722E10 252963.36 3 7 300 51 119 5100
16200.0 16530 4.20772953329E9 267812.03 297043 3.896142385051E10 267812.03 3 7 300 54 126 5400
17100.0 16454 4.43818460676E9 282661.16 313497 4.339960845727E10 282661.16 3 7 300 57 133 5700
18000.0 16452 4.67787442622E9 297509.93 329949 4.80774828835E10 297509.93 3 7 300 60 140 6000
18900.0 16560 4.93432151588E9 312358.6 346509 5.301180439937E10 312358.6 3 7 300 63 147 6300
19800.0 16524 5.16862570363E9 327207.27 363033 5.8180430103E10 327207.27 3 7 300 66 154 6600
20700.0 16452 5.39693836402E9 342055.94 379485 6.357736846702E10 342055.94 3 7 300 69 161 6900
21600.0 16452 5.63662395639E9 356904.6 395937 6.921399242341E10 356904.6 3 7 300 72 168 7200
22500.0 16560 5.89627753452E9 371753.27 412497 7.511026995793E10 371753.27 3 7 300 75 175 7500
23400.0 16524 6.12951263627E9 386601.94 429021 8.12397825942E10 386601.94 3 7 300 78 182 7800
