# seed = 1, gamma = 0.5, beta = 0.75, dee = 10.0, dcc = 200.0, dec = 600.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 225 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.425325897E7 3041.79 16561 2.425325897E7 3041.79 80 5 225 80 5 225
1800.0 16524 6.07438315E7 5303.45 33085 8.499709046E7 5303.45 80 5 225 160 10 450
2700.0 16452 9.713922749E7 7564.82 49537 1.8213631795E8 7564.82 80 5 225 240 15 675
3600.0 16460 1.336422487E8 9826.19 65997 3.1577856665E8 9826.19 80 5 225 320 20 900
4500.0 16560 1.7078700456E8 12088.13 82557 4.8656557121E8 12088.13 80 5 225 400 25 1125
5400.0 16524 2.0709413954E8 14349.51 99081 6.9365971075E8 14349.51 80 5 225 480 30 1350
6300.0 16452 2.4316064287E8 16610.88 115533 9.3682035362E8 16610.88 80 5 225 560 35 1575
7200.0 16453 2.7966499636E8 18872.42 131986 1.21648534998E9 18872.42 80 5 225 640 40 1800
8100.0 16560 3.1727697975E8 21134.18 148546 1.53376232973E9 21134.18 80 5 225 720 45 2025
9000.0 16524 3.5344021695E8 23395.56 165070 1.88720254668E9 23395.56 80 5 225 800 50 2250
9900.0 16452 3.891820263E8 25656.93 181522 2.27638457298E9 25656.93 80 5 225 880 55 2475
10800.0 16452 4.2568956425E8 27918.86 197974 2.70207413722E9 27918.86 80 5 225 960 60 2700
11700.0 16560 4.6381156282E8 30180.24 214534 3.16588570004E9 30180.24 80 5 225 1040 65 2925
12600.0 16524 4.9978825448E8 32441.62 231058 3.66567395452E9 32441.62 80 5 225 1120 70 3150
13500.0 16452 5.3520399695E8 34703.06 247510 4.20087795148E9 34703.06 80 5 225 1200 75 3375
14400.0 16452 5.7171156729E8 36964.92 263962 4.77258951876E9 36964.92 80 5 225 1280 80 3600
15300.0 16560 6.1029993138E8 39226.29 280522 5.38288945015E9 39226.29 80 5 225 1360 85 3825
16200.0 16533 6.4613433994E8 41487.67 297055 6.02902379008E9 41487.67 80 5 225 1440 90 4050
17100.0 16452 6.8122934726E8 43749.61 313507 6.71025313734E9 43749.61 80 5 225 1520 95 4275
18000.0 16452 7.177371257E8 46010.98 329959 7.42799026305E9 46010.98 80 5 225 1600 100 4500
18900.0 16560 7.5680983399E8 48272.35 346519 8.18480009704E9 48272.35 80 5 225 1680 105 4725
19800.0 16525 7.9248145505E8 50533.73 363044 8.97728155209E9 50533.73 80 5 225 1760 110 4950
20700.0 16452 8.2725076291E8 52795.66 379496 9.80453231501E9 52795.66 80 5 225 1840 115 5175
21600.0 16452 8.6375854136E8 55057.04 395948 1.066829085636E10 55057.04 80 5 225 1920 120 5400
22500.0 16560 9.033197276E8 57318.4 412508 1.157161058397E10 57318.4 80 5 225 2000 125 5625
23400.0 16524 9.3883300952E8 59580.35 429032 1.251044359349E10 59580.35 80 5 225 2080 130 5850
24300.0 16452 9.732769358E8 61841.72 445484 1.348372052928E10 61841.72 80 5 225 2160 135 6075
25200.0 16452 1.00977995701E9 64103.09 461936 1.44935004863E10 64103.09 80 5 225 2240 140 6300
26100.0 16561 1.04985116697E9 66364.46 478497 1.554335165327E10 66364.46 80 5 225 2320 145 6525
27000.0 16524 1.08518008347E9 68626.4 495021 1.662853173674E10 68626.4 80 5 225 2400 150 6750
27900.0 16452 1.11929835177E9 70887.78 511473 1.774783008851E10 70887.78 80 5 225 2480 155 6975
28800.0 16460 1.15580137299E9 73149.15 527933 1.89036314615E10 73149.15 80 5 225 2560 160 7200
29700.0 16560 1.1963440822E9 75411.08 544493 2.00999755437E10 75411.08 80 5 225 2640 165 7425
30600.0 16524 1.23153191801E9 77672.46 561017 2.133150746171E10 77672.46 80 5 225 2720 170 7650
31500.0 16452 1.26531976792E9 79933.83 577469 2.259682722962E10 79933.83 80 5 225 2800 175 7875
32400.0 16453 1.30182279357E9 82195.2 593922 2.389865002319E10 82195.2 80 5 225 2880 180 8100
33300.0 16560 1.3428539763E9 84457.13 610482 2.524150399949E10 84457.13 80 5 225 2960 185 8325
34200.0 16524 1.37787900117E9 86718.52 627006 2.661938300066E10 86718.52 80 5 225 3040 190 8550
35100.0 16452 1.41134118411E9 88979.89 643458 2.803072418477E10 88979.89 80 5 225 3120 195 8775
36000.0 16452 1.44784872205E9 91241.82 659910 2.947857290683E10 91241.82 80 5 225 3200 200 9000
36900.0 16560 1.48936865054E9 93503.2 676470 3.096794155737E10 93503.2 80 5 225 3280 205 9225
37800.0 16524 1.52422607539E9 95764.57 692994 3.249216763276E10 95764.57 80 5 225 3360 210 9450
38700.0 16452 1.55736260041E9 98025.94 709446 3.404953023317E10 98025.94 80 5 225 3440 215 9675
39600.0 16452 1.59387013835E9 100287.88 725898 3.564340037153E10 100287.88 80 5 225 3520 220 9900
40500.0 16560 1.6358785538E9 102549.25 742458 3.727927892533E10 102549.25 80 5 225 3600 225 10125
41400.0 16533 1.67057314966E9 104810.63 758991 3.894985207499E10 104810.63 80 5 225 3680 230 10350
42300.0 16452 1.70338853056E9 107072.56 775443 4.065324060555E10 107072.56 80 5 225 3760 235 10575
43200.0 16452 1.739896309E9 109333.94 791895 4.239313691455E10 109333.94 80 5 225 3840 240 10800
44100.0 16560 1.78238844805E9 111595.31 808455 4.417552536259E10 111595.31 80 5 225 3920 245 11025
45000.0 16525 1.81692022392E9 113856.68 824980 4.599244558652E10 113856.68 80 5 225 4000 250 11250
45900.0 16452 1.8494099469E9 116118.62 841432 4.784185553342E10 116118.62 80 5 225 4080 255 11475
46800.0 16452 1.88591772535E9 118379.99 857884 4.972777325877E10 118379.99 80 5 225 4160 260 11700
47700.0 16560 1.92891988807E9 120641.36 874444 5.165669314683E10 120641.36 80 5 225 4240 265 11925
48600.0 16524 1.96327181168E9 122903.3 890968 5.361996495851E10 122903.3 80 5 225 4320 270 12150
49500.0 16452 1.99543612058E9 125164.68 907420 5.561540107909E10 125164.68 80 5 225 4400 275 12375
50400.0 16452 2.0319391418E9 127426.05 923872 5.764734022089E10 127426.05 80 5 225 4480 280 12600
51300.0 16560 2.07540826376E9 129687.42 940432 5.972274848465E10 129687.42 80 5 225 4560 285 12825
52200.0 16525 2.1096188951E9 131949.36 956957 6.183236737976E10 131949.36 80 5 225 4640 290 13050
53100.0 16452 2.14145753704E9 134210.74 973409 6.397382491679E10 134210.74 80 5 225 4720 295 13275
54000.0 16460 2.17796055825E9 136472.1 989869 6.615178547505E10 136472.1 80 5 225 4800 300 13500
54900.0 16560 2.22192269818E9 138734.04 1006429 6.837370817322E10 138734.04 80 5 225 4880 305 13725
55800.0 16524 2.2559707389E9 140995.42 1022953 7.062967891212E10 140995.42 80 5 225 4960 310 13950
56700.0 16452 2.28747895344E9 143256.79 1039405 7.291715786556E10 143256.79 80 5 225 5040 315 14175
57600.0 16453 2.32398197465E9 145518.16 1055858 7.524113984021E10 145518.16 80 5 225 5120 320 14400
58500.0 16560 2.36843260153E9 147780.09 1072418 7.760957244174E10 147780.09 80 5 225 5200 325 14625
59400.0 16524 2.40231781327E9 150041.48 1088942 8.001189025502E10 150041.48 80 5 225 5280 330 14850
60300.0 16452 2.43350036983E9 152302.85 1105394 8.244539062485E10 152302.85 80 5 225 5360 335 15075
61200.0 16452 2.47000790778E9 154564.78 1121846 8.491539853263E10 154564.78 80 5 225 5440 340 15300
62100.0 16560 2.51494727598E9 156826.16 1138406 8.743034580861E10 156826.16 80 5 225 5520 345 15525
63000.0 16524 2.54866488764E9 159087.53 1154930 8.997901069625E10 159087.53 80 5 225 5600 350 15750
63900.0 16452 2.57952178623E9 161348.9 1171382 9.255853248249E10 161348.9 80 5 225 5680 355 15975
64800.0 16453 2.6160293551E9 163610.83 1187835 9.517456183759E10 163610.83 80 5 225 5760 360 16200
65700.0 16560 2.66147870706E9 165872.21 1204395 9.783604054465E10 165872.21 80 5 225 5840 365 16425
66600.0 16532 2.69501196202E9 168133.59 1220927 1.0053105250666E11 168133.59 80 5 225 5920 370 16650
67500.0 16452 2.72554771649E9 170395.52 1237379 1.0325660022315E11 170395.52 80 5 225 6000 375 16875
68400.0 16452 2.76205549493E9 172656.9 1253831 1.0601865571808E11 172656.9 80 5 225 6080 380 17100
69300.0 16560 2.8079670737E9 174918.26 1270391 1.0882662279178E11 174918.26 80 5 225 6160 385 17325
70200.0 16525 2.84135902739E9 177179.64 1286916 1.1166798181916E11 177179.64 80 5 225 6240 390 17550
71100.0 16452 2.87156913289E9 179441.58 1303368 1.1453955095205E11 179441.58 80 5 225 6320 395 17775
72000.0 16452 2.90807691133E9 181702.95 1319820 1.1744762786338E11 181702.95 80 5 225 6400 400 18000
72900.0 16560 2.95447698606E9 183964.32 1336380 1.2040210484943E11 183964.32 80 5 225 6480 405 18225
73800.0 16524 2.98771063309E9 186226.26 1352904 1.2338981548252E11 186226.26 80 5 225 6560 410 18450
74700.0 16452 3.01759530651E9 188487.64 1369356 1.2640741078904E11 188487.64 80 5 225 6640 415 18675
75600.0 16452 3.05409832773E9 190749.01 1385808 1.2946150911676E11 190749.01 80 5 225 6720 420 18900
76500.0 16560 3.10100840813E9 193010.37 1402368 1.3256251752489E11 193010.37 80 5 225 6800 425 19125
77400.0 16525 3.13405770746E9 195272.32 1418893 1.3569657523235E11 195272.32 80 5 225 6880 430 19350
78300.0 16452 3.16361672291E9 197533.69 1435345 1.3886019195526E11 197533.69 80 5 225 6960 435 19575
79200.0 16460 3.20011974413E9 199795.06 1451805 1.4206031169939E11 199795.06 80 5 225 7040 440 19800
80100.0 16560 3.24750131478E9 202056.99 1468365 1.4530781301417E11 202056.99 80 5 225 7120 445 20025
81000.0 16524 3.28041051517E9 204318.38 1484889 1.4858822352934E11 204318.38 80 5 225 7200 450 20250
81900.0 16452 3.30963813926E9 206579.75 1501341 1.5189786166859E11 206579.75 80 5 225 7280 455 20475
82800.0 16453 3.34614116047E9 208841.12 1517794 1.5524400282907E11 208841.12 80 5 225 7360 460 20700
83700.0 16560 3.39403275825E9 211103.05 1534354 1.5863803558731E11 211103.05 80 5 225 7440 465 20925
84600.0 16524 3.42675662558E9 213364.44 1550878 1.6206479221289E11 213364.44 80 5 225 7520 470 21150
85500.0 16452 3.4556595556E9 215625.8 1567330 1.655204517685E11 215625.8 80 5 225 7600 475 21375
86400.0 16452 3.49216709355E9 217887.74 1583782 1.6901261886204E11 217887.74 80 5 225 7680 480 21600
87300.0 16560 3.54052588348E9 220149.11 1600342 1.7255314474552E11 220149.11 80 5 225 7760 485 21825
88200.0 16524 3.5731046548E9 222410.49 1616866 1.7612624940033E11 222410.49 80 5 225 7840 490 22050
89100.0 16452 3.60168097195E9 224671.86 1633318 1.7972793037228E11 224671.86 80 5 225 7920 495 22275
90000.0 16452 3.63818850989E9 226933.79 1649770 1.8336611888217E11 226933.79 80 5 225 8000 500 22500
90900.0 16560 3.6870573235E9 229195.17 1666330 1.8705317620567E11 229195.17 80 5 225 8080 505 22725
91800.0 16531 3.71945076527E9 231456.54 1682861 1.9077262697094E11 231456.54 80 5 225 8160 510 22950
92700.0 16454 3.74770690221E9 233718.48 1699315 1.9452033387315E11 233718.48 80 5 225 8240 515 23175
93600.0 16452 3.78421468065E9 235979.86 1715767 1.9830454855379E11 235979.86 80 5 225 8320 520 23400
94500.0 16560 3.83354569914E9 238241.22 1732327 2.0213809425294E11 238241.22 80 5 225 8400 525 23625
95400.0 16525 3.86579880355E9 240502.6 1748852 2.0600389305649E11 240502.6 80 5 225 8480 530 23850
96300.0 16452 3.89372831861E9 242764.53 1765304 2.0989762137509E11 242764.53 80 5 225 8560 535 24075
97200.0 16452 3.93023609705E9 245025.91 1781756 2.1382785747214E11 245025.91 80 5 225 8640 540 24300
98100.0 16560 3.9800556025E9 247287.28 1798316 2.1780791307464E11 247287.28 80 5 225 8720 545 24525
99000.0 16524 4.01214938204E9 249549.21 1814840 2.2182006245668E11 249549.21 80 5 225 8800 550 24750
99900.0 16452 4.03975449093E9 251810.6 1831292 2.2585981694761E11 251810.6 80 5 225 8880 555 24975
100800.0 16452 4.07625751345E9 254071.96 1847744 2.2993607446106E11 254071.96 80 5 225 8960 560 25200
101700.0 16560 4.12656550586E9 256333.33 1864304 2.3406263996692E11 256333.33 80 5 225 9040 565 25425
102600.0 16525 4.15849651972E9 258595.27 1880829 2.3822113648664E11 258595.27 80 5 225 9120 570 25650
103500.0 16452 4.18577590863E9 260856.65 1897281 2.4240691239528E11 260856.65 80 5 225 9200 575 25875
104400.0 16458 4.22227892985E9 263118.02 1913739 2.4662919132513E11 263118.02 80 5 225 9280 580 26100
105300.0 16562 4.27307984254E9 265379.95 1930301 2.5090227116766E11 265379.95 80 5 225 9360 585 26325
106200.0 16524 4.30484835246E9 267641.34 1946825 2.5520711952012E11 267641.34 80 5 225 9440 590 26550
107100.0 16452 4.33179732503E9 269902.71 1963277 2.5953891684516E11 269902.71 80 5 225 9520 595 26775
108000.0 16453 4.36830034625E9 272164.07 1979730 2.6390721719141E11 272164.07 80 5 225 9600 600 27000
108900.0 16560 4.41958984358E9 274426.01 1996290 2.6832680703499E11 274426.01 80 5 225 9680 605 27225
109800.0 16524 4.45119543795E9 276687.39 2012814 2.7277800247293E11 276687.39 80 5 225 9760 610 27450
110700.0 16452 4.47781874154E9 278948.76 2029266 2.7725582121448E11 278948.76 80 5 225 9840 615 27675
111600.0 16452 4.5143255417E9 281210.6 2045718 2.8177014675618E11 281210.6 80 5 225 9920 620 27900
112500.0 16560 4.56610379402E9 283472.07 2062278 2.863362505502E11 283472.07 80 5 225 10000 625 28125
113400.0 16524 4.59754246788E9 285733.45 2078802 2.9093379301808E11 285733.45 80 5 225 10080 630 28350
114300.0 16452 4.62384012258E9 287994.81 2095254 2.9555763314066E11 287994.81 80 5 225 10160 635 28575
115200.0 16453 4.66034766053E9 290256.75 2111707 3.0021798080118E11 290256.75 80 5 225 10240 640 28800
116100.0 16560 4.71261437702E9 292518.12 2128267 3.0493059517821E11 292518.12 80 5 225 10320 645 29025
117000.0 16530 4.74388955136E9 294779.5 2144797 3.0967448472957E11 294779.5 80 5 225 10400 650 29250
117900.0 16454 4.76986457893E9 297041.25 2161251 3.144443493085E11 297041.25 80 5 225 10480 655 29475
118800.0 16452 4.80637231079E9 299302.8 2177703 3.1925072161929E11 299302.8 80 5 225 10560 660 29700
119700.0 16560 4.85912425407E9 301564.18 2194263 3.2410984587336E11 301564.18 80 5 225 10640 665 29925
120600.0 16525 4.89023656348E9 303825.55 2210788 3.2900008243685E11 303825.55 80 5 225 10720 670 30150
121500.0 16452 4.91588741622E9 306087.49 2227240 3.3391596985306E11 306087.49 80 5 225 10800 675 30375
122400.0 16452 4.95239519466E9 308348.86 2243692 3.3886836504772E11 308348.86 80 5 225 10880 680 30600
123300.0 16560 5.00563413954E9 310610.23 2260252 3.4387399918726E11 310610.23 80 5 225 10960 685 30825
124200.0 16524 5.03658572817E9 312871.88 2276776 3.4891058491544E11 312871.88 80 5 225 11040 690 31050
125100.0 16452 5.06191117831E9 315133.54 2293228 3.5397249609375E11 315133.54 80 5 225 11120 695 31275
126000.0 16452 5.09841655343E9 317394.91 2309680 3.5907091264717E11 317394.91 80 5 225 11200 700 31500
126900.0 16560 5.15214399408E9 319656.28 2326240 3.6422305664125E11 319656.28 80 5 225 11280 705 31725
127800.0 16525 5.18293518591E9 321918.22 2342765 3.6940599182716E11 321918.22 80 5 225 11360 710 31950
128700.0 16452 5.20793494872E9 324179.6 2359217 3.7461392677589E11 324179.6 80 5 225 11440 715 32175
129600.0 16452 5.24443796994E9 326440.97 2375669 3.7985836474582E11 326440.97 80 5 225 11520 720 32400
130500.0 16568 5.29865520586E9 328702.51 2392237 3.8515701995168E11 328702.51 80 5 225 11600 725 32625
131400.0 16524 5.32928378356E9 330964.28 2408761 3.9048630373525E11 330964.28 80 5 225 11680 730 32850
132300.0 16452 5.35395633301E9 333225.65 2425213 3.9584026006826E11 333225.65 80 5 225 11760 735 33075
133200.0 16453 5.39045935422E9 335487.02 2441666 4.0123071942248E11 335487.02 80 5 225 11840 740 33300
134100.0 16560 5.44516829968E9 337748.95 2458226 4.0667588772216E11 337748.95 80 5 225 11920 745 33525
135000.0 16524 5.47563407201E9 340010.34 2474750 4.1215152179417E11 340010.34 80 5 225 12000 750 33750
135900.0 16452 5.49997774952E9 342271.71 2491202 4.1765149954369E11 342271.71 80 5 225 12080 755 33975
136800.0 16452 5.53648133908E9 344533.15 2507654 4.2318798088277E11 344533.15 80 5 225 12160 760 34200
137700.0 16560 5.59167878122E9 346795.01 2524214 4.2877965966399E11 346795.01 80 5 225 12240 765 34425
138600.0 16524 5.62198111287E9 349056.39 2540738 4.3440164077685E11 349056.39 80 5 225 12320 770 34650
139500.0 16452 5.64599914146E9 351317.76 2557190 4.4004763991831E11 351317.76 80 5 225 12400 775 34875
140400.0 16453 5.6825066794E9 353579.69 2573643 4.4573014659771E11 353579.69 80 5 225 12480 780 35100
141300.0 16560 5.73819285306E9 355841.07 2590203 4.5146833945077E11 355841.07 80 5 225 12560 785 35325
142200.0 16524 5.76832819635E9 358102.45 2606727 4.5723666764712E11 358102.45 80 5 225 12640 790 35550
143100.0 16460 5.79202086243E9 360363.82 2623187 4.6302868850955E11 360363.82 80 5 225 12720 795 35775
144000.0 16452 5.82852809591E9 362625.75 2639639 4.6885721660545E11 362625.75 80 5 225 12800 800 36000
144900.0 16560 5.88470275653E9 364887.13 2656199 4.7474191936199E11 364887.13 80 5 225 12880 805 36225
145800.0 16525 5.91467526183E9 367148.5 2672724 4.8065659462381E11 367148.5 80 5 225 12960 810 36450
146700.0 16452 5.93804648833E9 369410.44 2689176 4.8659464111214E11 369410.44 80 5 225 13040 815 36675
147600.0 16452 5.97455426677E9 371671.81 2705628 4.9256919537892E11 371671.81 80 5 225 13120 820 36900
148500.0 16560 6.03121266E9 373933.18 2722188 4.9860040803891E11 373933.18 80 5 225 13200 825 37125
149400.0 16524 6.06102234531E9 376194.56 2738712 5.0466143038422E11 376194.56 80 5 225 13280 830 37350
150300.0 16452 6.08406790484E9 378456.49 2755164 5.1074549828906E11 378456.49 80 5 225 13360 835 37575
151200.0 16452 6.12057568328E9 380717.87 2771616 5.1686607397234E11 380717.87 80 5 225 13440 840 37800
152100.0 16560 6.17772255447E9 382979.24 2788176 5.2304379652681E11 382979.24 80 5 225 13520 845 38025
153000.0 16525 6.20737393318E9 385241.18 2804701 5.2925117045998E11 385241.18 80 5 225 13600 850 38250
153900.0 16452 6.23009407864E9 387502.56 2821153 5.3548126453862E11 387502.56 80 5 225 13680 855 38475
154800.0 16452 6.26659709987E9 389763.92 2837605 5.4174786163848E11 389763.92 80 5 225 13760 860 38700
155700.0 16568 6.32423249516E9 392025.29 2854173 5.4807209413365E11 392025.29 80 5 225 13840 865 38925
156600.0 16524 6.35372101676E9 394287.23 2870697 5.544258151504E11 394287.23 80 5 225 13920 870 39150
157500.0 16452 6.37611549519E9 396548.61 2887149 5.6080193064559E11 396548.61 80 5 225 14000 875 39375
158400.0 16453 6.41261851642E9 398809.98 2903602 5.6721454916201E11 398809.98 80 5 225 14080 880 39600
159300.0 16560 6.4707684237E9 401071.91 2920162 5.7368531758572E11 401071.91 80 5 225 14160 885 39825
160200.0 16524 6.50007285171E9 403333.3 2936686 5.8018539043743E11 403333.3 80 5 225 14240 890 40050
161100.0 16452 6.52213691175E9 405594.66 2953138 5.8670752734917E11 405594.66 80 5 225 14320 895 40275
162000.0 16452 6.55863993298E9 407856.03 2969590 5.9326616728215E11 407856.03 80 5 225 14400 900 40500
162900.0 16560 6.61725679605E9 410117.97 2986150 5.998834240782E11 410117.97 80 5 225 14480 905 40725
163800.0 16524 6.64642090804E9 412379.35 3002674 6.0652984498624E11 412379.35 80 5 225 14560 910 40950
164700.0 16452 6.66815832819E9 414640.72 3019126 6.1319800331443E11 414640.72 80 5 225 14640 915 41175
165600.0 16452 6.70466586614E9 416902.65 3035578 6.1990266918058E11 416902.65 80 5 225 14720 920 41400
166500.0 16560 6.76379299826E9 419164.03 3052138 6.2666646217884E11 419164.03 80 5 225 14800 925 41625
167400.0 16524 6.79276700955E9 421425.41 3068662 6.3345922918839E11 421425.41 80 5 225 14880 930 41850
168300.0 16461 6.81417974464E9 423686.77 3085123 6.4027340893303E11 423686.77 80 5 225 14960 935 42075
169200.0 16452 6.85068728259E9 425948.71 3101575 6.4712409621562E11 425948.71 80 5 225 15040 940 42300
170100.0 16560 6.91028137395E9 428210.08 3118135 6.5403437758957E11 428210.08 80 5 225 15120 945 42525
171000.0 16525 6.93911504788E9 430471.46 3134660 6.6097349263745E11 430471.46 80 5 225 15200 950 42750
171900.0 16452 6.96020567494E9 432733.39 3151112 6.6793369831239E11 432733.39 80 5 225 15280 955 42975
172800.0 16452 6.99671345339E9 434994.77 3167564 6.7493041176578E11 434994.77 80 5 225 15360 960 43200
173700.0 16560 7.05679127736E9 437256.14 3184124 6.8198720304313E11 437256.14 80 5 225 15440 965 43425
174600.0 16524 7.08546115839E9 439517.52 3200648 6.8907266420152E11 439517.52 80 5 225 15520 970 43650
175500.0 16452 7.10622709139E9 441779.45 3217100 6.9617889129291E11 441779.45 80 5 225 15600 975 43875
176400.0 16452 7.14273486984E9 444040.83 3233552 7.0332162616275E11 444040.83 80 5 225 15680 980 44100
177300.0 16560 7.20330118976E9 446302.19 3250112 7.1052492735251E11 446302.19 80 5 225 15760 985 44325
178200.0 16525 7.23181275514E9 448564.14 3266637 7.1775674010764E11 448564.14 80 5 225 15840 990 44550
