# seed = 1, gamma = 0.75, beta = 0.5, dee = 10.0, dcc = 5.0, dec = 15.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 150 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 6.342249228E7 7836.21 16560 6.342249228E7 7836.21 153 7 150 153 7 150
1800.0 16524 1.788032168E8 14987.36 33084 2.4222570908E8 14987.36 153 7 150 306 14 300
2700.0 16453 2.9392511227E8 22138.03 49537 5.3615082135E8 22138.03 153 7 150 459 21 450
3600.0 16452 4.0932590331E8 29288.69 65989 9.4547672466E8 29288.69 153 7 150 612 28 600
4500.0 16560 5.2673440712E8 36439.36 82549 1.47221113178E9 36439.36 153 7 150 765 35 750
5400.0 16524 6.4154409732E8 43590.03 99073 2.1137552291E9 43590.03 153 7 150 918 42 900
6300.0 16452 7.5562931431E8 50740.7 115525 2.86938454341E9 50740.7 153 7 150 1071 49 1050
7200.0 16452 8.7103015468E8 57891.36 131977 3.74041469809E9 57891.36 153 7 150 1224 56 1200
8100.0 16566 9.899284934E8 65042.03 148543 4.7303431915E9 65042.03 153 7 150 1377 63 1350
9000.0 16526 1.10427661625E9 72192.89 165069 5.83461980775E9 72192.89 153 7 150 1530 70 1500
9900.0 16452 1.21733985284E9 79343.93 181521 7.05195966058E9 79343.93 153 7 150 1683 77 1650
10800.0 16452 1.33274364382E9 86494.6 197973 8.3847033044E9 86494.6 153 7 150 1836 84 1800
11700.0 16560 1.45324128456E9 93645.27 214533 9.83794458896E9 93645.27 153 7 150 1989 91 1950
12600.0 16524 1.56702125071E9 100795.94 231057 1.140496583968E10 100795.94 153 7 150 2142 98 2100
13500.0 16452 1.67904705508E9 107946.6 247509 1.308401289475E10 107946.6 153 7 150 2295 105 2250
14400.0 16452 1.79444789545E9 115097.27 263961 1.487846079021E10 115097.27 153 7 150 2448 112 2400
15300.0 16560 1.91643534412E9 122247.93 280521 1.679489613433E10 122247.93 153 7 150 2601 119 2550
16200.0 16525 2.02975228831E9 129398.61 297046 1.882464842263E10 129398.61 153 7 150 2754 126 2700
17100.0 16452 2.14075338737E9 136549.54 313498 2.096540181001E10 136549.54 153 7 150 2907 133 2850
18000.0 16452 2.25615891411E9 143700.5 329950 2.322156072412E10 143700.5 153 7 150 3060 140 3000
18900.0 16560 2.37969339101E9 150851.17 346510 2.560125411513E10 150851.17 153 7 150 3213 147 3150
19800.0 16524 2.4924954679E9 158001.84 363034 2.809374958303E10 158001.84 153 7 150 3366 154 3300
20700.0 16452 2.60246477873E9 165152.51 379486 3.069621436176E10 165152.51 153 7 150 3519 161 3450
21600.0 16452 2.7178656191E9 172303.17 395938 3.341407998086E10 172303.17 153 7 150 3672 168 3600
22500.0 16560 2.84294217765E9 179453.84 412498 3.625702215852E10 179453.84 153 7 150 3825 175 3750
23400.0 16524 2.95522942454E9 186604.51 429022 3.921225158306E10 186604.51 153 7 150 3978 182 3900
24300.0 16452 3.06416903035E9 193755.18 445474 4.227642061341E10 193755.18 153 7 150 4131 189 4050
25200.0 16452 3.17957276813E9 200906.2 461926 4.545599338154E10 200906.2 153 7 150 4284 196 4200
26100.0 16560 3.30625335046E9 208057.07 478486 4.8762246732E10 208057.07 153 7 150 4437 203 4350
27000.0 16524 3.41797261253E9 215207.75 495010 5.218021934453E10 215207.75 153 7 150 4590 210 4500
27900.0 16452 3.52588250177E9 222358.41 511462 5.57061018463E10 222358.41 153 7 150 4743 217 4650
28800.0 16452 3.64128334214E9 229509.08 527914 5.934738518844E10 229509.08 153 7 150 4896 224 4800
