# seed = 1, gamma = 0.5, beta = 0.5, dee = 10.0, dcc = 200.0, dec = 15.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 150 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 7.42224252E7 9170.39 16560 7.42224252E7 9170.39 155 5 150 155 5 150
1800.0 16524 2.1155168968E8 17681.05 33084 2.8577411488E8 17681.05 155 5 150 310 10 300
2700.0 16453 3.4855114721E8 26191.23 49537 6.3432526209E8 26191.23 155 5 150 465 15 450
3600.0 16452 4.8590215483E8 34701.39 65989 1.12022741692E9 34701.39 155 5 150 620 20 600
4500.0 16560 6.2561776029E8 43211.56 82549 1.74584517722E9 43211.56 155 5 150 775 25 750
5400.0 16524 7.6226847531E8 51721.74 99073 2.50811365253E9 51721.74 155 5 150 930 30 900
6300.0 16452 8.9803580991E8 60231.91 115525 3.40614946244E9 60231.91 155 5 150 1085 35 1050
7200.0 16452 1.03538681753E9 68742.07 131977 4.44153627997E9 68742.07 155 5 150 1240 40 1200
8100.0 16560 1.17687663298E9 77252.24 148537 5.61841291295E9 77252.24 155 5 150 1395 45 1350
9000.0 16524 1.31297562606E9 85762.42 165061 6.93138853901E9 85762.42 155 5 150 1550 50 1500
9900.0 16460 1.44752047289E9 94272.59 181521 8.3789090119E9 94272.59 155 5 150 1705 55 1650
10800.0 16452 1.58487653483E9 102783.32 197973 9.96378554673E9 102783.32 155 5 150 1860 60 1800
11700.0 16560 1.72827279955E9 111293.5 214533 1.169205834627E10 111293.5 155 5 150 2015 65 1950
12600.0 16524 1.86369802199E9 119803.67 231057 1.355575636827E10 119803.67 155 5 150 2170 70 2100
13500.0 16452 1.99701440694E9 128313.84 247509 1.555277077521E10 128313.84 155 5 150 2325 75 2250
14400.0 16452 2.13436541455E9 136824.01 263961 1.768713618976E10 136824.01 155 5 150 2480 80 2400
15300.0 16560 2.27953164549E9 145334.18 280521 1.996666783526E10 145334.18 155 5 150 2635 85 2550
16200.0 16524 2.41440517274E9 153844.35 297045 2.2381073008E10 153844.35 155 5 150 2790 90 2700
17100.0 16452 2.5464990699E9 162354.52 313497 2.492757207789E10 162354.52 155 5 150 2945 95 2850
18000.0 16452 2.68385007751E9 170864.69 329949 2.76114221554E10 170864.69 155 5 150 3100 100 3000
18900.0 16561 2.83085450519E9 179374.86 346510 3.04422766606E10 179374.86 155 5 150 3255 105 3150
