# seed = 1, gamma = 0.25, beta = 1.0, dee = 10.0, dcc = 50.0, dec = 15.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 300 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.571250509E7 3221.94 16561 2.571250509E7 3221.94 8 2 300 8 2 300
1800.0 16524 6.518648418E7 5668.49 33085 9.089898926E7 5668.49 8 2 300 16 4 600
2700.0 16452 1.0455797221E8 8114.72 49537 1.9545696147E8 8114.72 8 2 300 24 6 900
3600.0 16460 1.4404469871E8 10560.95 65997 3.3950166019E8 10560.95 8 2 300 32 8 1200
4500.0 16560 1.8422377255E8 13007.75 82557 5.2372543273E8 13007.75 8 2 300 40 10 1500
5400.0 16524 2.2349994323E8 15454.0 99081 7.4722537596E8 15454.0 8 2 300 48 12 1800
6300.0 16452 2.6251555043E8 17900.23 115533 1.00974092639E9 17900.23 8 2 300 56 14 2100
7200.0 16453 3.0200227693E8 20346.46 131986 1.31174320333E9 20346.46 8 2 300 64 16 2400
8100.0 16560 3.4268701723E8 22793.25 148546 1.65443022056E9 22793.25 8 2 300 72 18 2700
9000.0 16524 3.8180863605E8 25239.5 165070 2.03623885661E9 25239.5 8 2 300 80 20 3000
9900.0 16452 4.2047312892E8 27685.73 181522 2.45671198553E9 27685.73 8 2 300 88 22 3300
10800.0 16452 4.5995985542E8 30131.96 197974 2.91667184096E9 30131.96 8 2 300 96 24 3600
11700.0 16560 5.0119578151E8 32578.75 214534 3.41786762247E9 32578.75 8 2 300 104 26 3900
12600.0 16524 5.4011965637E8 35025.0 231058 3.95798727883E9 35025.0 8 2 300 112 28 4200
13500.0 16452 5.7843070741E8 37471.23 247510 4.53641798625E9 37471.23 8 2 300 120 30 4500
14400.0 16452 6.1792199218E8 39918.03 263962 5.15433997842E9 39918.03 8 2 300 128 32 4800
15300.0 16560 6.5966372954E8 42364.26 280522 5.81400370796E9 42364.26 8 2 300 136 34 5100
16200.0 16524 6.984283492E8 44810.5 297046 6.51243205717E9 44810.5 8 2 300 144 36 5400
17100.0 16461 7.363882859E8 47256.73 313507 7.24882034307E9 47256.73 8 2 300 152 38 5700
18000.0 16452 7.7587957067E8 49703.53 329959 8.02469991374E9 49703.53 8 2 300 160 40 6000
18900.0 16560 8.1814972516E8 52149.77 346519 8.8428496389E9 52149.77 8 2 300 168 42 6300
19800.0 16524 8.5673819678E8 54596.01 363043 9.69958783567E9 54596.01 8 2 300 176 44 6600
20700.0 16453 8.9434586439E8 57042.24 379496 1.059393370007E10 57042.24 8 2 300 184 46 6900
21600.0 16452 9.3383714916E8 59489.03 395948 1.152777084923E10 59489.03 8 2 300 192 48 7200
22500.0 16560 9.7663571177E8 61935.27 412508 1.2504406561E10 61935.27 8 2 300 200 50 7500
23400.0 16524 1.01504806235E9 64381.51 429032 1.351945462335E10 64381.51 8 2 300 208 52 7800
24300.0 16452 1.05230465588E9 66827.9 445484 1.457175927924E10 66827.9 8 2 300 216 54 8100
25200.0 16452 1.09179611294E9 69274.53 461936 1.566355539218E10 69274.53 8 2 300 224 56 8400
26100.0 16560 1.13514447629E9 71720.77 478496 1.679869986848E10 71720.77 8 2 300 232 58 8700
27000.0 16524 1.17335788691E9 74167.01 495020 1.797205775538E10 74167.01 8 2 300 240 60 9000
27900.0 16453 1.21026554482E9 76613.8 511473 1.91823233002E10 76613.8 8 2 300 248 62 9300
28800.0 16452 1.24975698701E9 79060.04 527925 2.043208028721E10 79060.04 8 2 300 256 64 9600
29700.0 16560 1.293607689E9 81506.27 544485 2.172568797621E10 81506.27 8 2 300 264 66 9900
30600.0 16532 1.33166773497E9 83952.51 561017 2.305735571118E10 83952.51 8 2 300 272 68 10200
31500.0 16452 1.3682231238E9 86399.31 577469 2.442557883498E10 86399.31 8 2 300 280 70 10500
32400.0 16452 1.40771456599E9 88845.54 593921 2.583329340097E10 88845.54 8 2 300 288 72 10800
33300.0 16560 1.4520936761E9 91291.77 610481 2.728538707707E10 91291.77 8 2 300 296 74 11100
34200.0 16525 1.48997760108E9 93738.01 627006 2.877536467815E10 93738.01 8 2 300 304 76 11400
35100.0 16452 1.52618070283E9 96184.81 643458 3.030154538098E10 96184.81 8 2 300 312 78 11700
36000.0 16452 1.56567214502E9 98631.05 659910 3.1867217526E10 98631.05 8 2 300 320 80 12000
36900.0 16560 1.61057967226E9 101077.28 676470 3.347779719826E10 101077.28 8 2 300 328 82 12300
37800.0 16524 1.64829193314E9 103524.08 692994 3.51260891314E10 103524.08 8 2 300 336 84 12600
38700.0 16452 1.68414299594E9 105970.32 709446 3.681023212734E10 105970.32 8 2 300 344 86 12900
39600.0 16452 1.72362972415E9 108416.55 725898 3.853386185149E10 108416.55 8 2 300 352 88 13200
40500.0 16560 1.76906566851E9 110862.78 742458 4.030292752E10 110862.78 8 2 300 360 90 13500
41400.0 16524 1.80660187933E9 113309.58 758982 4.210952939933E10 113309.58 8 2 300 368 92 13800
42300.0 16452 1.84210057678E9 115755.82 775434 4.395162997611E10 115755.82 8 2 300 376 94 14100
43200.0 16452 1.88158730328E9 118202.05 791886 4.583321727939E10 118202.05 8 2 300 384 96 14400
