# seed = 1, gamma = 0.25, beta = 0.5, dee = 10.0, dcc = 5.0, dec = 150.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 150 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 6.187426323E7 7645.75 16560 6.187426323E7 7645.75 158 2 150 158 2 150
1800.0 16524 1.7412053308E8 14602.7 33084 2.3599479631E8 14602.7 158 2 150 316 4 300
2700.0 16453 2.8611659338E8 21559.17 49537 5.2211138969E8 21559.17 158 2 150 474 6 450
3600.0 16452 3.9838269495E8 28515.64 65989 9.2049408464E8 28515.64 158 2 150 632 8 600
4500.0 16560 5.126038669E8 35472.1 82549 1.43309795154E9 35472.1 158 2 150 790 10 750
5400.0 16524 6.2429443475E8 42428.57 99073 2.05739238628E9 42428.57 158 2 150 948 12 900
6300.0 16452 7.3528166125E8 49385.04 115525 2.79267404753E9 49385.04 158 2 150 1106 14 1050
7200.0 16452 8.4754785556E8 56341.5 131977 3.64022190309E9 56341.5 158 2 150 1264 16 1200
8100.0 16566 9.6321823859E8 63297.97 148543 4.60344014168E9 63297.97 158 2 150 1422 18 1350
9000.0 16526 1.07446297317E9 70254.95 165069 5.67790311486E9 70254.95 158 2 150 1580 20 1500
9900.0 16452 1.18445562269E9 77211.48 181521 6.86235873754E9 77211.48 158 2 150 1738 22 1650
10800.0 16452 1.29672226489E9 84167.94 197973 8.15908100243E9 84167.94 158 2 150 1896 24 1800
11700.0 16560 1.41394867952E9 91124.41 214533 9.57302968195E9 91124.41 158 2 150 2054 26 1950
12600.0 16524 1.52463748807E9 98080.88 231057 1.109766717001E10 98080.88 158 2 150 2212 28 2100
13500.0 16452 1.63362123146E9 105037.35 247509 1.273128840147E10 105037.35 158 2 150 2370 30 2250
14400.0 16452 1.74588742577E9 111993.81 263961 1.447717582724E10 111993.81 158 2 150 2528 32 2400
15300.0 16560 1.86456302448E9 118950.28 280521 1.634173885172E10 118950.28 158 2 150 2686 34 2550
16200.0 16525 1.97480153922E9 125906.75 297046 1.831654039094E10 125906.75 158 2 150 2844 36 2700
17100.0 16452 2.08279093668E9 132863.78 313498 2.039933132762E10 132863.78 158 2 150 3002 38 2850
18000.0 16452 2.19506185774E9 139820.25 329950 2.259439318536E10 139820.25 158 2 150 3160 40 3000
18900.0 16560 2.31524008432E9 146776.72 346510 2.490963326968E10 146776.72 158 2 150 3318 42 3150
19800.0 16524 2.4249777141E9 153733.19 363034 2.733461098379E10 153733.19 158 2 150 3476 44 3300
20700.0 16452 2.5319608243E9 160689.66 379486 2.986657180809E10 160689.66 158 2 150 3634 46 3450
21600.0 16452 2.64422701861E9 167646.12 395938 3.25107988267E10 167646.12 158 2 150 3792 48 3600
22500.0 16560 2.76590783307E9 174602.59 412498 3.527670665976E10 174602.59 158 2 150 3950 50 3750
23400.0 16524 2.87514461522E9 181559.06 429022 3.815185127499E10 181559.06 158 2 150 4108 52 3900
24300.0 16452 2.98112598517E9 188515.53 445474 4.113297726016E10 188515.53 158 2 150 4266 54 4050
25200.0 16452 3.0933967267E9 195472.56 461926 4.422637398686E10 195472.56 158 2 150 4424 56 4200
26100.0 16560 3.21663833271E9 202429.03 478486 4.744301231957E10 202429.03 158 2 150 4582 58 4350
27000.0 16524 3.32532079943E9 209385.5 495010 5.0768333119E10 209385.5 158 2 150 4740 60 4500
27900.0 16452 3.43030041746E9 216341.97 511462 5.419863353646E10 216341.97 158 2 150 4898 62 4650
28800.0 16452 3.54256661177E9 223298.43 527914 5.774120014823E10 223298.43 158 2 150 5056 64 4800
29700.0 16560 3.66725266902E9 230254.9 544474 6.140845281725E10 230254.9 158 2 150 5214 66 4950
30600.0 16524 3.77548768304E9 237211.37 560998 6.518394050029E10 237211.37 158 2 150 5372 68 5100
31500.0 16452 3.87946557882E9 244167.84 577450 6.90634060791E10 244167.84 158 2 150 5530 70 5250
32400.0 16452 3.99173348795E9 251124.52 593902 7.305513956705E10 251124.52 158 2 150 5688 72 5400
33300.0 16560 4.11792686655E9 258081.33 610462 7.71730664336E10 258081.33 158 2 150 5846 74 5550
34200.0 16524 4.22566383631E9 265037.81 626986 8.139873026991E10 265037.81 158 2 150 6004 76 5700
35100.0 16452 4.32863997125E9 271994.28 643438 8.572737024116E10 271994.28 158 2 150 6162 78 5850
36000.0 16452 4.44090616556E9 278950.74 659890 9.016827640672E10 278950.74 158 2 150 6320 80 6000
36900.0 16560 4.56859743844E9 285907.21 676450 9.473687384516E10 285907.21 158 2 150 6478 82 6150
37800.0 16524 4.67583072902E9 292863.68 692974 9.941270457418E10 292863.68 158 2 150 6636 84 6300
38700.0 16452 4.77780513277E9 299820.14 709426 1.0419050970695E11 299820.14 158 2 150 6794 86 6450
39600.0 16458 4.89007132709E9 306776.61 725884 1.0908058103404E11 306776.61 158 2 150 6952 88 6600
40500.0 16563 5.0192697434E9 313733.64 742447 1.1409985077743E11 313733.64 158 2 150 7110 90 6750
41400.0 16524 5.12600691355E9 320690.12 758971 1.1922585769099E11 320690.12 158 2 150 7268 92 6900
42300.0 16452 5.22697956538E9 327646.59 775423 1.2445283725637E11 327646.59 158 2 150 7426 94 7050
43200.0 16452 5.33924575969E9 334603.05 791875 1.2979208301606E11 334603.05 158 2 150 7584 96 7200
44100.0 16560 5.46994224833E9 341559.52 808435 1.352620252644E11 341559.52 158 2 150 7742 98 7350
45000.0 16524 5.57617380633E9 348515.99 824959 1.4083819907072E11 348515.99 158 2 150 7900 100 7500
45900.0 16452 5.67614472696E9 355472.45 841411 1.4651434379768E11 355472.45 158 2 150 8058 102 7650
46800.0 16452 5.78841092127E9 362428.92 857863 1.5230275471895E11 362428.92 158 2 150 8216 104 7800
47700.0 16561 5.92066344654E9 369385.38 874424 1.5822341816549E11 369385.38 158 2 150 8374 106 7950
48600.0 16524 6.02634520788E9 376342.42 890948 1.6424976337337E11 376342.42 158 2 150 8532 108 8100
49500.0 16452 6.12531915973E9 383298.9 907400 1.703750825331E11 383298.9 158 2 150 8690 110 8250
50400.0 16452 6.23758535404E9 390255.36 923852 1.7661266788714E11 390255.36 158 2 150 8848 112 8400
51300.0 16560 6.37128707644E9 397211.83 940412 1.8298395496358E11 397211.83 158 2 150 9006 114 8550
52200.0 16524 6.47651688395E9 404168.3 956936 1.8946047184754E11 404168.3 158 2 150 9164 116 8700
53100.0 16452 6.57448432141E9 411124.77 973388 1.9603495616895E11 411124.77 158 2 150 9322 118 8850
54000.0 16452 6.68675051573E9 418081.23 989840 2.0272170668467E11 418081.23 158 2 150 9480 120 9000
54900.0 16560 6.821954835E9 425037.69 1006400 2.0954366151968E11 425037.69 158 2 150 9638 122 9150
55800.0 16524 6.92668377683E9 431994.17 1022924 2.1647034529651E11 431994.17 158 2 150 9796 124 9300
56700.0 16452 7.02365402738E9 438951.2 1039376 2.2349399932389E11 438951.2 158 2 150 9954 126 9450
