# seed = 1, gamma = 1.0, beta = 0.25, dee = 10.0, dcc = 5.0, dec = 150.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 75 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 3.164657644E7 3949.95 16560 3.164657644E7 3949.95 225 10 75 225 10 75
1800.0 16525 8.30441884E7 7136.38 33085 1.1469076484E8 7136.38 225 10 75 450 20 150
2700.0 16452 1.3434084266E8 10322.39 49537 2.490316075E8 10322.39 225 10 75 675 30 225
3600.0 16452 1.8575194479E8 13508.38 65989 4.3478355228E8 13508.38 225 10 75 900 40 300
4500.0 16568 2.3808443372E8 16694.38 82557 6.7286798601E8 16694.38 225 10 75 1125 50 375
5400.0 16524 2.8922617968E8 19880.95 99081 9.6209416568E8 19880.95 225 10 75 1350 60 450
6300.0 16452 3.4006371139E8 23066.96 115533 1.30215787707E9 23066.96 225 10 75 1575 70 525
7200.0 16452 3.9147481352E8 26252.96 131985 1.69363269058E9 26252.96 225 10 75 1800 80 600
8100.0 16560 4.4446763442E8 29438.95 148545 2.13810032501E9 29438.95 225 10 75 2025 90 675
9000.0 16525 4.954017985E8 32624.96 165070 2.6335021235E9 32624.96 225 10 75 2250 100 750
9900.0 16452 5.4578185364E8 35811.52 181522 3.17928397714E9 35811.52 225 10 75 2475 110 825
10800.0 16452 5.9719768251E8 38997.53 197974 3.77648165966E9 38997.53 225 10 75 2700 120 900
11700.0 16560 6.5090660314E8 42183.52 214534 4.4273882628E9 42183.52 225 10 75 2925 130 975
12600.0 16524 7.0158497376E8 45369.53 231058 5.12897323655E9 45369.53 225 10 75 3150 140 1050
13500.0 16452 7.5150472264E8 48556.09 247510 5.88047795919E9 48556.09 225 10 75 3375 150 1125
14400.0 16452 8.0292055151E8 51742.1 263962 6.6833985107E9 51742.1 225 10 75 3600 160 1200
15300.0 16560 8.5728977711E8 54928.09 280522 7.54068828781E9 54928.09 225 10 75 3825 170 1275
16200.0 16524 9.0776508201E8 58114.1 297046 8.44845336983E9 58114.1 225 10 75 4050 180 1350
17100.0 16452 9.572230473E8 61300.1 313498 9.40567641712E9 61300.1 225 10 75 4275 190 1425
18000.0 16452 1.00863869664E9 64486.66 329950 1.041431511376E10 64486.66 225 10 75 4500 200 1500
18900.0 16560 1.06370085296E9 67672.67 346510 1.147801596672E10 67672.67 225 10 75 4725 210 1575
19800.0 16524 1.11394674658E9 70858.67 363034 1.259196271329E10 70858.67 225 10 75 4950 220 1650
20700.0 16461 1.1629459163E9 74044.67 379495 1.375490862959E10 74044.67 225 10 75 5175 230 1725
21600.0 16452 1.21436156563E9 77231.23 395947 1.496927019522E10 77231.23 225 10 75 5400 240 1800
22500.0 16560 1.2701119198E9 80417.24 412507 1.623938211502E10 80417.24 225 10 75 5625 250 1875
23400.0 16524 1.32012842914E9 83603.24 429031 1.755951054416E10 83603.24 225 10 75 5850 260 1950
24300.0 16452 1.36866878529E9 86789.24 445483 1.892817932945E10 86789.24 225 10 75 6075 270 2025
25200.0 16453 1.42007988742E9 89975.24 461936 2.034825921687E10 89975.24 225 10 75 6300 280 2100
26100.0 16560 1.47654618158E9 93161.8 478496 2.182480539846E10 93161.8 225 10 75 6525 290 2175
27000.0 16524 1.52631010302E9 96347.81 495020 2.335111550148E10 96347.81 225 10 75 6750 300 2250
27900.0 16452 1.57439165461E9 99533.81 511472 2.492550715609E10 99533.81 225 10 75 6975 310 2325
28800.0 16452 1.62580275674E9 102719.81 527924 2.655130991284E10 102719.81 225 10 75 7200 320 2400
29700.0 16560 1.68292934527E9 105906.37 544484 2.823423925811E10 105906.37 225 10 75 7425 330 2475
30600.0 16524 1.73249176807E9 109092.39 561008 2.996673102618E10 109092.39 225 10 75 7650 340 2550
31500.0 16452 1.78011452409E9 112278.38 577460 3.174684555027E10 112278.38 225 10 75 7875 350 2625
32400.0 16452 1.83152562622E9 115464.38 593912 3.357837117649E10 115464.38 225 10 75 8100 360 2700
