# seed = 1, gamma = 0.75, beta = 0.25, dee = 10.0, dcc = 50.0, dec = 600.0, dsc = 20.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 75 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 7.46767466E7 9247.99 16560 7.46767466E7 9247.99 228 7 75 228 7 75
1800.0 16524 2.1329550597E8 17837.31 33084 2.8797225257E8 17837.31 228 7 75 456 14 150
2700.0 16453 3.5154189364E8 26426.17 49537 6.3951414621E8 26426.17 228 7 75 684 21 225
3600.0 16452 4.9018274044E8 35015.02 65989 1.12969688665E9 35015.02 228 7 75 912 28 300
4500.0 16560 6.3116993268E8 43603.87 82549 1.76086681932E9 43603.87 228 7 75 1140 35 375
5400.0 16524 7.6910405674E8 52192.73 99073 2.52997087606E9 52192.73 228 7 75 1368 42 450
6300.0 16452 9.0610687409E8 60781.58 115525 3.43607775015E9 60781.58 228 7 75 1596 49 525
7200.0 16452 1.04474772089E9 69370.43 131977 4.48082547104E9 69370.43 228 7 75 1824 56 600
8100.0 16560 1.1875254926E9 77959.28 148537 5.66835096364E9 77959.28 228 7 75 2052 63 675
9000.0 16524 1.32490283978E9 86548.13 165061 6.99325380341E9 86548.13 228 7 75 2280 70 750
9900.0 16460 1.46067185481E9 95136.98 181521 8.45392565822E9 95136.98 228 7 75 2508 77 825
10800.0 16452 1.59931725586E9 103726.4 197973 1.005324291409E10 103726.4 228 7 75 2736 84 900
11700.0 16560 1.7440195979E9 112315.26 214533 1.179726251199E10 112315.26 228 7 75 2964 91 975
12600.0 16524 1.88071689923E9 120904.12 231057 1.367797941122E10 120904.12 228 7 75 3192 98 1050
13500.0 16452 2.01524610661E9 129492.97 247509 1.569322551783E10 129492.97 228 7 75 3420 105 1125
14400.0 16452 2.1538869534E9 138081.82 263961 1.784711247122E10 138081.82 228 7 75 3648 112 1200
15300.0 16560 2.30037513108E9 146670.66 280521 2.014748760231E10 146670.66 228 7 75 3876 119 1275
16200.0 16524 2.43651568227E9 155259.52 297045 2.258400328458E10 155259.52 228 7 75 4104 126 1350
17100.0 16452 2.56981108731E9 163848.37 313497 2.515381437188E10 163848.37 228 7 75 4332 133 1425
18000.0 16452 2.7084519341E9 172437.22 329949 2.786226630599E10 172437.22 228 7 75 4560 140 1500
18900.0 16560 2.85679530377E9 181026.07 346509 3.071906160975E10 181026.07 228 7 75 4788 147 1575
19800.0 16525 2.99231744862E9 189614.93 363034 3.371137905838E10 189614.93 228 7 75 5016 154 1650
20700.0 16452 3.1243806194E9 198204.35 379486 3.683575967778E10 198204.35 228 7 75 5244 161 1725
21600.0 16452 3.26302618589E9 206793.2 395938 4.009878586367E10 206793.2 228 7 75 5472 168 1800
22500.0 16560 3.41322476955E9 215382.05 412498 4.351201063322E10 215382.05 228 7 75 5700 175 1875
23400.0 16524 3.54812852474E9 223970.91 429022 4.706013915796E10 223970.91 228 7 75 5928 182 1950
24300.0 16452 3.6789503198E9 232559.76 445474 5.073908947776E10 232559.76 228 7 75 6156 189 2025
25200.0 16452 3.81759116659E9 241148.61 461926 5.455668064436E10 241148.61 228 7 75 6384 196 2100
26100.0 16560 3.96970960874E9 249737.46 478486 5.85263902531E10 249737.46 228 7 75 6612 203 2175
27000.0 16524 4.10393030042E9 258326.32 495010 6.263032055352E10 258326.32 228 7 75 6840 210 2250
27900.0 16452 4.23351530083E9 266915.17 511462 6.686383585435E10 266915.17 228 7 75 7068 217 2325
28800.0 16452 4.37215614762E9 275504.02 527914 7.123599200197E10 275504.02 228 7 75 7296 224 2400
29700.0 16560 4.52606968115E9 284093.43 544474 7.576206168311E10 284093.43 228 7 75 7524 231 2475
30600.0 16524 4.65974135903E9 292682.3 560998 8.042180304214E10 292682.3 228 7 75 7752 238 2550
31500.0 16452 4.7880895531E9 301271.15 577450 8.520989259525E10 301271.15 228 7 75 7980 245 2625
32400.0 16452 4.92673039989E9 309860.0 593902 9.013662299514E10 309860.0 228 7 75 8208 252 2700
33300.0 16560 5.08249459956E9 318448.85 610462 9.52191175947E10 318448.85 228 7 75 8436 259 2775
34200.0 16524 5.21554314393E9 327037.71 626986 1.0043466073863E11 327037.71 228 7 75 8664 266 2850
35100.0 16452 5.34265453435E9 335626.56 643438 1.0577731527297E11 335626.56 228 7 75 8892 273 2925
36000.0 16452 5.48129538114E9 344215.41 659890 1.1125861065411E11 344215.41 228 7 75 9120 280 3000
36900.0 16560 5.63891477279E9 352804.26 676450 1.168975254269E11 352804.26 228 7 75 9348 287 3075
37800.0 16524 5.77134491988E9 361393.11 692974 1.2266887034678E11 361393.11 228 7 75 9576 294 3150
38700.0 16452 5.8972195157E9 369981.96 709426 1.2856608986248E11 369981.96 228 7 75 9804 301 3225
39600.0 16452 6.03586491675E9 378571.38 725878 1.3460195477923E11 378571.38 228 7 75 10032 308 3300
40500.0 16560 6.19534424822E9 387160.24 742438 1.4079729902745E11 387160.24 228 7 75 10260 315 3375
41400.0 16524 6.32715598765E9 395749.1 758962 1.471244550151E11 395749.1 228 7 75 10488 322 3450
42300.0 16452 6.45179376813E9 404337.95 775414 1.5357624878323E11 404337.95 228 7 75 10716 329 3525
43200.0 16452 6.59043461493E9 412926.79 791866 1.6016668339816E11 412926.79 228 7 75 10944 336 3600
44100.0 16560 6.75176441256E9 421515.64 808426 1.6691844781072E11 421515.64 228 7 75 11172 343 3675
45000.0 16524 6.88295776366E9 430104.5 824950 1.7380140557437E11 430104.5 228 7 75 11400 350 3750
45900.0 16452 7.00635874954E9 438693.35 841402 1.8080776432391E11 438693.35 228 7 75 11628 357 3825
46800.0 16452 7.14499959633E9 447282.2 857854 1.8795276392025E11 447282.2 228 7 75 11856 364 3900
47700.0 16566 7.30824925241E9 455871.05 874420 1.9526101317266E11 455871.05 228 7 75 12084 371 3975
48600.0 16527 7.43876373543E9 464460.38 890947 2.0269977690809E11 464460.38 228 7 75 12312 378 4050
49500.0 16452 7.56093221199E9 473049.33 907399 2.1026070912009E11 473049.33 228 7 75 12540 385 4125
50400.0 16452 7.69957381192E9 481638.18 923851 2.17960282932E11 481638.18 228 7 75 12768 392 4200
51300.0 16560 7.86461403341E9 490227.03 940411 2.2582489696541E11 490227.03 228 7 75 12996 399 4275
52200.0 16524 7.99457057067E9 498815.89 956935 2.3381946753608E11 498815.89 228 7 75 13224 406 4350
53100.0 16452 8.11549794667E9 507404.74 973387 2.4193496548274E11 507404.74 228 7 75 13452 413 4425
54000.0 16452 8.25413879347E9 515993.59 989839 2.5018910427622E11 515993.59 228 7 75 13680 420 4500
54900.0 16560 8.42103420696E9 524582.44 1006399 2.5861013848318E11 524582.44 228 7 75 13908 427 4575
55800.0 16524 8.55037234685E9 533171.3 1022923 2.6716051083002E11 533171.3 228 7 75 14136 434 4650
56700.0 16452 8.67006292819E9 541760.15 1039375 2.7583057375821E11 541760.15 228 7 75 14364 441 4725
57600.0 16453 8.8087038229E9 550349.0 1055828 2.8463927758111E11 550349.0 228 7 75 14592 448 4800
58500.0 16560 8.97745892832E9 558938.41 1072388 2.9361673650943E11 558938.41 228 7 75 14820 455 4875
59400.0 16524 9.10618341477E9 567527.28 1088912 3.027229199242E11 567527.28 228 7 75 15048 462 4950
60300.0 16452 9.22463718078E9 576116.13 1105364 3.1194755710498E11 576116.13 228 7 75 15276 469 5025
61200.0 16452 9.36327802759E9 584704.98 1121816 3.2131083513256E11 584704.98 228 7 75 15504 476 5100
62100.0 16560 9.53388385605E9 593293.83 1138376 3.3084471898862E11 593293.83 228 7 75 15732 483 5175
63000.0 16524 9.66198519095E9 601882.68 1154900 3.4050670417956E11 601882.68 228 7 75 15960 490 5250
63900.0 16452 9.7792021623E9 610471.53 1171352 3.5028590634186E11 610471.53 228 7 75 16188 497 5325
64800.0 16452 9.9178430091E9 619060.38 1187804 3.6020374935097E11 619060.38 228 7 75 16416 504 5400
65700.0 16560 1.009036868702E10 627649.23 1204364 3.7029411803799E11 627649.23 228 7 75 16644 511 5475
