# seed = 1, gamma = 0.0, beta = 1.0, dee = 100.0, dcc = 200.0, dec = 150.0, dsc = 1000.0, dLocalhost = 0.015, hostBroker = EDGE, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 300 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 1.4195940732E8 17530.01 16560 1.4195940732E8 17530.01 10 0 300 10 0 300
1800.0 16524 4.1690008804E8 34565.39 33084 5.5885949536E8 34565.39 10 0 300 20 0 600
2700.0 16452 6.9109777142E8 51600.26 49536 1.24995726678E9 51600.26 10 0 300 30 0 900
3600.0 16452 9.660729735E8 68635.12 65988 2.21603024028E9 68635.12 10 0 300 40 0 1200
4500.0 16561 1.24567720995E9 85669.98 82549 3.46170745023E9 85669.98 10 0 300 50 0 1500
5400.0 16524 1.51927083698E9 102704.86 99073 4.98097828722E9 102704.86 10 0 300 60 0 1800
6300.0 16452 1.79100491699E9 119739.72 115525 6.77198320421E9 119739.72 10 0 300 70 0 2100
7200.0 16452 2.06598011908E9 136774.58 131977 8.83796332328E9 136774.58 10 0 300 80 0 2400
8100.0 16560 2.34914160461E9 153809.44 148537 1.118710492789E10 153809.44 10 0 300 90 0 2700
9000.0 16524 2.62162468467E9 170844.32 165061 1.380872961256E10 170844.32 10 0 300 100 0 3000
9900.0 16452 2.89091206282E9 187879.18 181513 1.669964167538E10 187879.18 10 0 300 110 0 3300
10800.0 16452 3.1658872649E9 204914.04 197965 1.986552894029E10 204914.04 10 0 300 120 0 3600
11700.0 16560 3.45285058091E9 221948.9 214525 2.33183795212E10 221948.9 10 0 300 130 0 3900
12600.0 16524 3.72399116968E9 238983.77 231049 2.704237069088E10 238983.77 10 0 300 140 0 4200
13500.0 16452 3.99081920865E9 256018.64 247501 3.103318989952E10 256018.64 10 0 300 150 0 4500
14400.0 16452 4.26579441073E9 273053.5 263953 3.529898431025E10 273053.5 10 0 300 160 0 4800
15300.0 16560 4.55631494883E9 290088.36 280513 3.985529925909E10 290088.36 10 0 300 170 0 5100
16200.0 16524 4.82634501737E9 307123.23 297037 4.468164427645E10 307123.23 10 0 300 180 0 5400
17100.0 16452 5.09072635448E9 324158.1 313489 4.977237063093E10 324158.1 10 0 300 190 0 5700
18000.0 16458 5.36570155656E9 341192.96 329947 5.513807218749E10 341192.96 10 0 300 200 0 6000
18900.0 16562 5.65990242584E9 358227.93 346509 6.079797461332E10 358227.93 10 0 300 210 0 6300
19800.0 16524 5.92871077003E9 375263.26 363033 6.672668538336E10 375263.26 10 0 300 220 0 6600
20700.0 16452 6.19064273948E9 392298.13 379485 7.291732812284E10 392298.13 10 0 300 230 0 6900
21600.0 16452 6.46561794157E9 409332.99 395937 7.938294606441E10 409332.99 10 0 300 240 0 7200
22500.0 16560 6.76349756314E9 426367.85 412497 8.614644362754E10 426367.85 10 0 300 250 0 7500
23400.0 16524 7.03107460985E9 443402.72 429021 9.317751823739E10 443402.72 10 0 300 260 0 7800
24300.0 16452 7.29054988531E9 460437.59 445473 1.0046806812271E11 460437.59 10 0 300 270 0 8100
25200.0 16452 7.56552508739E9 477472.45 461925 1.080335932101E11 477472.45 10 0 300 280 0 8400
26100.0 16560 7.86720657544E9 494507.31 478485 1.1590079978554E11 494507.31 10 0 300 290 0 8700
27000.0 16524 8.13343477652E9 511542.18 495009 1.2403423456206E11 511542.18 10 0 300 300 0 9000
27900.0 16452 8.39045703147E9 528577.04 511461 1.3242469159353E11 528577.04 10 0 300 310 0 9300
28800.0 16452 8.66543223357E9 545611.91 527913 1.410901238271E11 545611.91 10 0 300 320 0 9600
29700.0 16560 8.97067093476E9 562646.77 544473 1.5006079476186E11 562646.77 10 0 300 330 0 9900
30600.0 16524 9.23579493441E9 579681.64 560997 1.5929658969627E11 579681.64 10 0 300 340 0 10200
31500.0 16452 9.49036417784E9 596716.5 577449 1.6878695387412E11 596716.5 10 0 300 350 0 10500
32400.0 16452 9.76533937994E9 613751.37 593901 1.7855229325406E11 613751.37 10 0 300 360 0 10800
33300.0 16560 1.007425760292E10 630786.23 610461 1.8862655085698E11 630786.23 10 0 300 370 0 11100
34200.0 16524 1.033815511036E10 647821.1 626985 1.9896470596734E11 647821.1 10 0 300 380 0 11400
35100.0 16452 1.059027132427E10 664855.96 643437 2.0955497729161E11 664855.96 10 0 300 390 0 11700
36000.0 16453 1.086524652637E10 681890.82 659890 2.2042022381798E11 681890.82 10 0 300 400 0 12000
36900.0 16560 1.117784503538E10 698925.85 676450 2.3159806885336E11 698925.85 10 0 300 410 0 12300
37800.0 16524 1.144052140944E10 715961.12 692974 2.4303859026281E11 715961.12 10 0 300 420 0 12600
38700.0 16452 1.169018770866E10 732995.99 709426 2.5472877797146E11 732995.99 10 0 300 430 0 12900
39600.0 16452 1.196516291076E10 750030.86 725878 2.6669394088222E11 750030.86 10 0 300 440 0 13200
40500.0 16560 1.22814402262E10 767065.72 742438 2.7897538110842E11 767065.72 10 0 300 450 0 13500
41400.0 16524 1.254288470287E10 784100.59 758962 2.9151826581129E11 784100.59 10 0 300 460 0 13800
42300.0 16452 1.279009485519E10 801135.45 775414 3.0430836066649E11 801135.45 10 0 300 470 0 14100
43200.0 16452 1.306507005729E10 818170.31 791866 3.1737343072378E11 818170.31 10 0 300 480 0 14400
44100.0 16560 1.338502689452E10 835205.18 808426 3.307584576183E11 835205.18 10 0 300 490 0 14700
