# seed = 1, gamma = 0.25, beta = 0.75, dee = 100.0, dcc = 200.0, dec = 600.0, dsc = 2000.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 225 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16560 1.9132432807E8 23590.34 16560 1.9132432807E8 23590.34 83 2 225 83 2 225
1800.0 16524 5.6598075773E8 46806.04 33084 7.573050858E8 46806.04 83 2 225 166 4 450
2700.0 16452 9.3969670518E8 70021.22 49536 1.69700179098E9 70021.22 83 2 225 249 6 675
3600.0 16452 1.31439586928E9 93236.38 65988 3.01139766025E9 93236.38 83 2 225 332 8 900
4500.0 16560 1.69546964623E9 116451.55 82548 4.70686730648E9 116451.55 83 2 225 415 10 1125
5400.0 16524 2.06829314408E9 139666.72 99072 6.77516045056E9 139666.72 83 2 225 498 12 1350
6300.0 16453 2.43865376474E9 162881.89 115525 9.21381421531E9 162881.89 83 2 225 581 14 1575
7200.0 16452 2.81335277149E9 186097.05 131977 1.202716698679E10 186097.05 83 2 225 664 16 1800
8100.0 16560 3.19927645715E9 209312.21 148537 1.522644344395E10 209312.21 83 2 225 747 18 2025
9000.0 16524 3.57058472188E9 232527.39 165061 1.879702816583E10 232527.39 83 2 225 830 20 2250
9900.0 16452 3.93761050987E9 255742.55 181513 2.273463867569E10 255742.55 83 2 225 913 22 2475
10800.0 16452 4.31230967396E9 278957.72 197965 2.704694834965E10 278957.72 83 2 225 996 24 2700
11700.0 16560 4.70341242105E9 302172.88 214525 3.17503607707E10 302172.88 83 2 225 1079 26 2925
12600.0 16524 5.07289291711E9 325388.06 231049 3.682325368782E10 325388.06 83 2 225 1162 28 3150
13500.0 16452 5.43656741234E9 348603.22 247501 4.225982110016E10 348603.22 83 2 225 1245 30 3375
14400.0 16452 5.81126657644E9 371818.39 263953 4.807108767659E10 371818.39 83 2 225 1328 32 3600
15300.0 16560 6.20721920524E9 395033.55 280513 5.427830688183E10 395033.55 83 2 225 1411 34 3825
16200.0 16524 6.57518449492E9 418248.72 297037 6.085349137676E10 418248.72 83 2 225 1494 36 4050
17100.0 16452 6.93552431482E9 441463.89 313489 6.778901569157E10 441463.89 83 2 225 1577 38 4275
18000.0 16452 7.31022347891E9 464679.05 329941 7.509923917048E10 464679.05 83 2 225 1660 40 4500
18900.0 16560 7.71119058379E9 487894.22 346501 8.281042975427E10 487894.22 83 2 225 1743 42 4725
19800.0 16524 8.07748437244E9 511109.39 363025 9.088791412671E10 511109.39 83 2 225 1826 44 4950
20700.0 16452 8.43448121729E9 534324.56 379477 9.932239534401E10 534324.56 83 2 225 1909 46 5175
21600.0 16452 8.8091803814E9 557539.72 395929 1.0813157572541E11 557539.72 83 2 225 1992 48 5400
22500.0 16560 9.21516195336E9 580754.89 412489 1.1734673767877E11 580754.89 83 2 225 2075 50 5625
23400.0 16524 9.57978426801E9 603970.06 429013 1.2692652194679E11 603970.06 83 2 225 2158 52 5850
24300.0 16458 9.93343811983E9 627185.23 445471 1.3685996006661E11 627185.23 83 2 225 2241 54 6075
25200.0 16454 1.030813866835E10 650400.54 461925 1.4716809873497E11 650400.54 83 2 225 2324 56 6300
26100.0 16560 1.071930375572E10 673616.12 478485 1.5788740249069E11 673616.12 83 2 225 2407 58 6525
27000.0 16524 1.108209341295E10 696831.3 495009 1.6896949590364E11 696831.3 83 2 225 2490 60 6750
27900.0 16452 1.143240426012E10 720046.47 511461 1.8040190016376E11 720046.47 83 2 225 2573 62 6975
28800.0 16452 1.180710342423E10 743261.63 527913 1.9220900358798E11 743261.63 83 2 225 2656 64 7200
29700.0 16560 1.222311399728E10 766476.79 544473 2.0443211758526E11 766476.79 83 2 225 2739 66 7425
30600.0 16524 1.258439329102E10 789691.97 560997 2.1701651087628E11 789691.97 83 2 225 2822 68 7650
31500.0 16452 1.293136116314E10 812907.13 577449 2.2994787203942E11 812907.13 83 2 225 2905 70 7875
32400.0 16452 1.330606032725E10 836122.3 593901 2.4325393236667E11 836122.3 83 2 225 2988 72 8100
33300.0 16560 1.372708536737E10 859337.46 610461 2.5698101773404E11 859337.46 83 2 225 3071 74 8325
34200.0 16524 1.408669318714E10 882552.64 626985 2.7106771092118E11 882552.64 83 2 225 3154 76 8550
35100.0 16452 1.443031806621E10 905767.8 643437 2.854980289874E11 905767.8 83 2 225 3237 78 8775
36000.0 16452 1.480501723032E10 928982.97 659889 3.0030304621772E11 928982.97 83 2 225 3320 80 9000
36900.0 16560 1.523105674652E10 952198.13 676449 3.1553410296423E11 952198.13 83 2 225 3403 82 9225
37800.0 16524 1.558899307432E10 975413.3 692973 3.3112309603855E11 975413.3 83 2 225 3486 84 9450
38700.0 16452 1.592927496939E10 998628.47 709425 3.4705237100795E11 998628.47 83 2 225 3569 86 9675
39600.0 16452 1.63039741335E10 1021843.63 725877 3.6335634514145E11 1021843.63 83 2 225 3652 88 9900
40500.0 16560 1.673502812577E10 1045058.8 742437 3.8009137326722E11 1045058.8 83 2 225 3735 90 10125
41400.0 16524 1.709129296155E10 1068273.97 758961 3.9718266622877E11 1068273.97 83 2 225 3818 92 10350
42300.0 16452 1.742823187258E10 1091489.14 775413 4.1461089810135E11 1091489.14 83 2 225 3901 94 10575
43200.0 16452 1.780293103669E10 1114704.3 791865 4.3241382913804E11 1114704.3 83 2 225 3984 96 10800
44100.0 16560 1.823899949603E10 1137919.47 808425 4.5065282863407E11 1137919.47 83 2 225 4067 98 11025
45000.0 16524 1.859359284878E10 1161134.64 824949 4.6924642148285E11 1161134.64 83 2 225 4150 100 11250
45900.0 16452 1.892718877582E10 1184349.81 841401 4.8817361025866E11 1184349.81 83 2 225 4233 102 11475
46800.0 16452 1.930188793993E10 1207564.97 857853 5.0747549819859E11 1207564.97 83 2 225 4316 104 11700
47700.0 16560 1.974313549665E10 1230780.13 874413 5.2721863369524E11 1230780.13 83 2 225 4399 106 11925
48600.0 16525 2.009589272718E10 1253995.31 890938 5.4731452642242E11 1253995.31 83 2 225 4482 108 12150
49500.0 16452 2.042614796423E10 1277210.74 907390 5.6774067438665E11 1277210.74 83 2 225 4565 110 12375
50400.0 16452 2.080085178356E10 1300426.2 923842 5.8854152617021E11 1300426.2 83 2 225 4648 112 12600
51300.0 16560 2.124695151305E10 1323641.37 940402 6.0978847768326E11 1323641.37 83 2 225 4731 114 12825
52200.0 16524 2.159820186258E10 1346856.55 956926 6.3138667954583E11 1346856.55 83 2 225 4814 116 13050
53100.0 16452 2.192511180096E10 1370071.71 973378 6.5331179134679E11 1370071.71 83 2 225 4897 118 13275
54000.0 16452 2.229981096506E10 1393286.88 989830 6.7561160231185E11 1393286.88 83 2 225 4980 120 13500
