# seed = 1, gamma = 0.75, beta = 0.5, dee = 10.0, dcc = 200.0, dec = 600.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 150 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.406971578E7 3019.59 16561 2.406971578E7 3019.59 153 7 150 153 7 150
1800.0 16524 6.020200863E7 5259.06 33085 8.42717244E7 5259.06 153 7 150 306 14 300
2700.0 16452 9.624007351E7 7498.23 49537 1.8051179792E8 7498.23 153 7 150 459 21 450
3600.0 16460 1.3238473801E8 9737.4 65997 3.1289653593E8 9737.4 153 7 150 612 28 600
4500.0 16560 1.6916524276E8 11977.13 82557 4.8206177868E8 11977.13 153 7 150 765 35 750
5400.0 16524 2.0511590123E8 14216.32 99081 6.8717767992E8 14216.32 153 7 150 918 42 900
6300.0 16453 2.408281868E8 16455.49 115534 9.2800586672E8 16455.49 153 7 150 1071 49 1050
7200.0 16452 2.7697577583E8 18695.03 131986 1.20498164254E9 18695.03 153 7 150 1224 56 1200
8100.0 16560 3.1421882754E8 20934.4 148546 1.51920047008E9 20934.4 153 7 150 1377 63 1350
9000.0 16524 3.5002533397E8 23173.58 165070 1.86922580405E9 23173.58 153 7 150 1530 70 1500
9900.0 16452 3.8541624829E8 25412.75 181522 2.25464205234E9 25412.75 153 7 150 1683 77 1650
10800.0 16452 4.2156546628E8 27652.48 197974 2.67620751862E9 27652.48 153 7 150 1836 84 1800
11700.0 16560 4.5931355046E8 29891.66 214534 3.13552106908E9 29891.66 153 7 150 1989 91 1950
12600.0 16524 4.9493699897E8 32130.84 231058 3.63045806805E9 32130.84 153 7 150 2142 98 2100
13500.0 16452 5.30008001E8 34370.47 247510 4.16046606906E9 34370.47 153 7 150 2295 105 2250
14400.0 16452 5.6615753717E8 36609.75 263962 4.72662360623E9 36609.75 153 7 150 2448 112 2400
15300.0 16560 6.0436396265E8 38848.92 280522 5.33098756888E9 38848.92 153 7 150 2601 119 2550
16200.0 16533 6.3984645623E8 41088.1 297055 5.97083402511E9 41088.1 153 7 150 2754 126 2700
17100.0 16452 6.7459699841E8 43327.84 313507 6.64543102352E9 43327.84 153 7 150 2907 133 2850
18000.0 16452 7.1074638336E8 45567.01 329959 7.35617740689E9 45567.01 153 7 150 3060 140 3000
18900.0 16561 7.4943576833E8 47806.18 346520 8.10561317521E9 47806.18 153 7 150 3213 147 3150
19800.0 16524 7.8476150132E8 50045.92 363044 8.89037467654E9 50045.92 153 7 150 3366 154 3300
20700.0 16452 8.1918983007E8 52285.11 379496 9.70956450661E9 52285.11 153 7 150 3519 161 3450
21600.0 16452 8.5533449692E8 54524.28 395948 1.056489900353E10 54524.28 153 7 150 3672 168 3600
