# seed = 1, gamma = 1.0, beta = 1.0, dee = 10.0, dcc = 50.0, dec = 600.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 300 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.379951713E7 2986.59 16561 2.379951713E7 2986.59 0 10 300 0 10 300
1800.0 16524 5.940206675E7 5193.26 33085 8.320158389E7 5193.26 0 10 300 0 20 600
2700.0 16452 9.491259988E7 7399.64 49537 1.7811418377E8 7399.64 0 10 300 0 30 900
3600.0 16460 1.3052754071E8 9606.01 65997 3.0864172448E8 9606.01 0 10 300 0 40 1200
4500.0 16560 1.6677006168E8 11812.95 82557 4.7541178617E8 11812.95 0 10 300 0 50 1500
5400.0 16524 2.0219362979E8 14019.33 99081 6.7760541596E8 14019.33 0 10 300 0 60 1800
6300.0 16453 2.3738304161E8 16225.71 115534 9.1498845757E8 16225.71 0 10 300 0 70 2100
7200.0 16452 2.7300244076E8 18432.64 131986 1.18799089833E9 18432.64 0 10 300 0 80 2400
8100.0 16560 3.0970073272E8 20639.02 148546 1.49769163105E9 20639.02 0 10 300 0 90 2700
9000.0 16524 3.4498074333E8 22845.41 165070 1.84267237437E9 22845.41 0 10 300 0 100 3000
9900.0 16452 3.7985348361E8 25051.78 181522 2.22252585798E9 25051.78 0 10 300 0 110 3300
10800.0 16452 4.1547297165E8 27258.72 197974 2.63799882963E9 27258.72 0 10 300 0 120 3600
11700.0 16560 4.5266891606E8 29465.1 214534 3.09066774569E9 29465.1 0 10 300 0 130 3900
12600.0 16524 4.8776999091E8 31671.48 231058 3.5784377366E9 31671.48 0 10 300 0 140 4200
13500.0 16452 5.2232846995E8 33878.42 247510 4.10076620654E9 33878.42 0 10 300 0 150 4500
14400.0 16452 5.5794813752E8 36084.8 263962 4.65871434406E9 36084.8 0 10 300 0 160 4800
15300.0 16560 5.9559482512E8 38291.17 280522 5.25430916918E9 38291.17 0 10 300 0 170 5100
16200.0 16533 6.3055710445E8 40497.55 297055 5.88486627363E9 40497.55 0 10 300 0 180 5400
17100.0 16452 6.6479891194E8 42704.49 313507 6.54966518557E9 42704.49 0 10 300 0 190 5700
18000.0 16452 7.0041857951E8 44910.87 329959 7.25008376509E9 44910.87 0 10 300 0 200 6000
18900.0 16561 7.3854187496E8 47117.24 346520 7.98862564005E9 47117.24 0 10 300 0 210 6300
19800.0 16524 7.7334982883E8 49324.19 363044 8.76197546888E9 49324.19 0 10 300 0 220 6600
20700.0 16452 8.0727408068E8 51530.57 379496 9.56924954956E9 51530.57 0 10 300 0 230 6900
21600.0 16452 8.4288902151E8 53736.94 395948 1.041213857107E10 53736.94 0 10 300 0 240 7200
22500.0 16560 8.8148891581E8 55943.31 412508 1.129362748688E10 55943.31 0 10 300 0 250 7500
23400.0 16524 9.1613801839E8 58150.26 429032 1.220976550527E10 58150.26 0 10 300 0 260 7800
24300.0 16452 9.4974452268E8 60356.64 445484 1.315951002795E10 60356.64 0 10 300 0 270 8100
25200.0 16452 9.8535946351E8 62563.01 461936 1.414486949146E10 62563.01 0 10 300 0 280 8400
26100.0 16561 1.02446169858E9 64769.95 478497 1.516933119004E10 64769.95 0 10 300 0 290 8700
27000.0 16524 1.05893093822E9 66976.34 495021 1.622826212826E10 66976.34 0 10 300 0 300 9000
27900.0 16452 1.092214965E9 69182.71 511473 1.732047709326E10 69182.71 0 10 300 0 310 9300
28800.0 16460 1.12782995409E9 71389.08 527933 1.844830704735E10 71389.08 0 10 300 0 320 9600
29700.0 16560 1.16738761427E9 73596.02 544493 1.961569466163E10 73596.02 0 10 300 0 330 9900
30600.0 16524 1.20171910904E9 75802.41 561017 2.081741377066E10 75802.41 0 10 300 0 340 10200
31500.0 16453 1.23468540626E9 78008.78 577470 2.205209917693E10 78008.78 0 10 300 0 350 10500
32400.0 16452 1.2703048943E9 80215.72 593922 2.332240407123E10 80215.72 0 10 300 0 360 10800
33300.0 16560 1.31033937606E9 82422.1 610482 2.463274344729E10 82422.1 0 10 300 0 370 11100
34200.0 16524 1.34450729914E9 84628.48 627006 2.597725074643E10 84628.48 0 10 300 0 380 11400
35100.0 16452 1.37715905152E9 86835.26 643458 2.735440979795E10 86835.26 0 10 300 0 390 11700
36000.0 16452 1.41277875732E9 89041.79 659910 2.876718855527E10 89041.79 0 10 300 0 400 12000
36900.0 16560 1.45328638392E9 91248.17 676470 3.02204749392E10 91248.17 0 10 300 0 410 12300
37800.0 16524 1.48729543782E9 93454.55 692994 3.170777037702E10 93454.55 0 10 300 0 420 12600
38700.0 16452 1.5196307934E9 95661.49 709446 3.322740117041E10 95661.49 0 10 300 0 430 12900
39600.0 16452 1.55525046097E9 97867.87 725898 3.478265163138E10 97867.87 0 10 300 0 440 13200
40500.0 16566 1.59623343441E9 100074.24 742464 3.63788850658E10 100074.24 0 10 300 0 450 13500
41400.0 16527 1.63008817184E9 102281.18 758991 3.800897323764E10 102281.18 0 10 300 0 460 13800
42300.0 16452 1.66210596278E9 104487.57 775443 3.967107920042E10 104487.57 0 10 300 0 470 14100
43200.0 16452 1.6977209036E9 106693.94 791895 4.136880010402E10 106693.94 0 10 300 0 480 14400
44100.0 16561 1.7391804759E9 108900.31 808456 4.310798057991E10 108900.31 0 10 300 0 490 14700
45000.0 16524 1.77287635304E9 111107.26 824980 4.488085693296E10 111107.26 0 10 300 0 500 15000
