# seed = 1, gamma = 0.25, beta = 0.5, dee = 10.0, dcc = 200.0, dec = 150.0, dsc = 200.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 150 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16561 2.459533631E7 3083.17 16561 2.459533631E7 3083.17 158 2 150 158 2 150
1800.0 16524 6.175403897E7 5386.24 33085 8.634937528E7 5386.24 158 2 150 316 4 300
2700.0 16452 9.881590911E7 7689.01 49537 1.8516528439E8 7689.01 158 2 150 474 6 450
3600.0 16460 1.3598715161E8 9991.78 65997 3.21152436E8 9991.78 158 2 150 632 8 600
4500.0 16560 1.7381131992E8 12295.11 82557 4.9496375593E8 12295.11 158 2 150 790 10 750
5400.0 16524 2.107835021E8 14597.89 99081 7.0574725803E8 14597.89 158 2 150 948 12 900
6300.0 16452 2.4751023921E8 16900.66 115533 9.5325749724E8 16900.66 158 2 150 1106 14 1050
7200.0 16453 2.8468149546E8 19203.42 131986 1.23793899271E9 19203.42 158 2 150 1264 16 1200
8100.0 16560 3.2298131796E8 21506.75 148546 1.56092031067E9 21506.75 158 2 150 1422 18 1350
9000.0 16524 3.5980832488E8 23809.53 165070 1.92072863555E9 23809.53 158 2 150 1580 20 1500
9900.0 16452 3.9620456958E8 26112.3 181522 2.31693320513E9 26112.3 158 2 150 1738 22 1650
10800.0 16452 4.3338032887E8 28415.63 197974 2.750313534E9 28415.63 158 2 150 1896 24 1800
11700.0 16560 4.7219962355E8 30718.4 214534 3.22251315755E9 30718.4 158 2 150 2054 26 1950
12600.0 16524 5.0883540108E8 33021.18 231058 3.73134855863E9 33021.18 158 2 150 2212 28 2100
13500.0 16452 5.4489889996E8 35323.94 247510 4.27624745858E9 35323.94 158 2 150 2370 30 2250
14400.0 16452 5.8207465924E8 37627.27 263962 4.85832211782E9 37627.27 158 2 150 2528 32 2400
15300.0 16560 6.2136959806E8 39930.04 280522 5.47969171589E9 39930.04 158 2 150 2686 34 2550
16200.0 16533 6.5786022387E8 42232.82 297055 6.13755193975E9 42232.82 158 2 150 2844 36 2700
17100.0 16452 6.9359774424E8 44536.15 313507 6.831149684E9 44536.15 158 2 150 3002 38 2850
18000.0 16452 7.3077374391E8 46838.92 329959 7.5619234279E9 46838.92 158 2 150 3160 40 3000
18900.0 16560 7.7056135712E8 49141.69 346519 8.33248478502E9 49141.69 158 2 150 3318 42 3150
19800.0 16525 8.0688616436E8 51444.46 363044 9.13937094938E9 51444.46 158 2 150 3476 44 3300
20700.0 16452 8.4229207461E8 53747.79 379496 9.981663024E9 53747.79 158 2 150 3634 46 3450
21600.0 16452 8.7946807428E8 56050.56 395948 1.086113109827E10 56050.56 158 2 150 3792 48 3600
22500.0 16560 9.1975310718E8 58353.33 412508 1.178088420545E10 58353.33 158 2 150 3950 50 3750
23400.0 16524 9.5591655114E8 60656.66 429032 1.273680075659E10 60656.66 158 2 150 4108 52 3900
24300.0 16452 9.9099114321E8 62959.44 445484 1.37277918998E10 62959.44 158 2 150 4266 54 4050
25200.0 16452 1.02816240465E9 65262.21 461936 1.475595430445E10 65262.21 158 2 150 4424 56 4200
26100.0 16560 1.06896667777E9 67564.97 478496 1.582492098222E10 67564.97 158 2 150 4582 58 4350
27000.0 16525 1.10494262885E9 69868.31 495021 1.692986361107E10 69868.31 158 2 150 4740 60 4500
27900.0 16452 1.13968549285E9 72171.09 511473 1.806954910391E10 72171.09 158 2 150 4898 62 4650
28800.0 16452 1.17685673534E9 74473.85 527925 1.924640583926E10 74473.85 158 2 150 5056 64 4800
29700.0 16568 1.21813780082E9 76776.77 544493 2.046454364008E10 76776.77 158 2 150 5214 66 4950
30600.0 16524 1.25396994261E9 79079.95 561017 2.171851358269E10 79079.95 158 2 150 5372 68 5100
31500.0 16452 1.28837979183E9 81382.73 577469 2.300689337452E10 81382.73 158 2 150 5530 70 5250
