# seed = 1, gamma = 0.25, beta = 0.25, dee = 10.0, dcc = 5.0, dec = 150.0, dsc = 20.0, dLocalhost = 0.015, hostBroker = CLOUD, numOfCloud = 1, numOfEdge = 1, numOfSmartphone = 75 
#
# The columns have the following meaning: 
# instant[SECONDS] delayCountPartial delaySumPartial[SECONDS] delayMaxPartial[SECONDS] delayCountTot delaySumTot[SECONDS] delayMaxTot[SECONDS] runOnCloudPartial runOnEdgePartial runOnSmartphonePartial runOnCloudTot runOnEdgeTot runOnSmartphoneTot
0.0 0 0.0 0.0 0 0.0 0.0 0 0 0 0 0 0
900.0 16566 1060914.0 136.76 16566 1060914.0 136.76 233 2 75 233 2 75
1800.0 16528 1060577.72 136.76 33094 2121491.72 136.76 233 2 75 466 4 150
2700.0 16452 1060659.44 136.76 49546 3182151.16 136.76 233 2 75 699 6 225
3600.0 16452 1060402.59 136.76 65998 4242553.75 136.76 233 2 75 932 8 300
4500.0 16566 1061903.52 136.76 82564 5304457.27 136.76 233 2 75 1165 10 375
5400.0 16528 1060622.61 136.76 99092 6365079.88 136.76 233 2 75 1398 12 450
6300.0 16452 1060659.44 136.76 115544 7425739.32 136.76 233 2 75 1631 14 525
7200.0 16452 1060402.59 136.76 131996 8486141.91 136.76 233 2 75 1864 16 600
8100.0 16566 1060920.9 136.76 148562 9547062.81 136.76 233 2 75 2097 18 675
9000.0 16528 1060577.72 136.76 165090 1.060764053E7 136.76 233 2 75 2330 20 750
9900.0 16452 1060659.44 136.76 181542 1.166829997E7 136.76 233 2 75 2563 22 825
10800.0 16452 1060402.59 136.76 197994 1.272870256E7 136.76 233 2 75 2796 24 900
11700.0 16566 1061903.52 136.76 214560 1.379060609E7 136.76 233 2 75 3029 26 975
12600.0 16528 1060622.61 136.76 231088 1.485122869E7 136.76 233 2 75 3262 28 1050
13500.0 16452 1060659.44 136.76 247540 1.591188813E7 136.76 233 2 75 3495 30 1125
14400.0 16452 1060402.59 136.76 263992 1.697229073E7 136.76 233 2 75 3728 32 1200
15300.0 16566 1060920.9 136.76 280558 1.803321163E7 136.76 233 2 75 3961 34 1275
16200.0 16528 1060577.72 136.76 297086 1.909378934E7 136.76 233 2 75 4194 36 1350
17100.0 16452 1060659.44 136.76 313538 2.015444879E7 136.76 233 2 75 4427 38 1425
18000.0 16452 1060402.59 136.76 329990 2.121485138E7 136.76 233 2 75 4660 40 1500
18900.0 16566 1060920.9 136.76 346556 2.227577228E7 136.76 233 2 75 4893 42 1575
19800.0 16528 1060577.72 136.76 363084 2.333634999E7 136.76 233 2 75 5126 44 1650
20700.0 16452 1060659.44 136.76 379536 2.439700944E7 136.76 233 2 75 5359 46 1725
21600.0 16452 1060402.59 136.76 395988 2.545741203E7 136.76 233 2 75 5592 48 1800
22500.0 16566 1060920.9 136.76 412554 2.651833293E7 136.76 233 2 75 5825 50 1875
23400.0 16528 1060577.72 136.76 429082 2.757891064E7 136.76 233 2 75 6058 52 1950
24300.0 16452 1060659.44 136.76 445534 2.863957009E7 136.76 233 2 75 6291 54 2025
25200.0 16452 1060402.59 136.76 461986 2.969997268E7 136.76 233 2 75 6524 56 2100
26100.0 16566 1061903.52 136.76 478552 3.07618762E7 136.76 233 2 75 6757 58 2175
27000.0 16528 1060577.72 136.76 495080 3.182245392E7 136.76 233 2 75 6990 60 2250
27900.0 16452 1060659.44 136.76 511532 3.288311336E7 136.76 233 2 75 7223 62 2325
28800.0 16452 1060402.59 136.76 527984 3.394351595E7 136.76 233 2 75 7456 64 2400
